,회사명,거래소코드,회계년도,총자본증가율(IFRS연결),유형자산증가율(IFRS연결),비유동생물자산증가율(IFRS연결),투자부동산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),자기자본증가율(IFRS연결),매출액증가율(IFRS연결),정상영업이익증가율(IFRS연결),순이익증가율(IFRS연결),총포괄이익증가율(IFRS연결),종업원1인당 부가가치증가율(IFRS연결),종업원수증가율(IFRS연결),종업원1인당 매출액증가율(IFRS연결),종업원1인당 인건비증가율(IFRS연결),매출액총이익률(IFRS연결),매출액정상영업이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본정상영업이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본정상영업이익률(IFRS연결),자기자본순이익률(IFRS연결),경영자본정상영업이익률(IFRS연결),경영자본순이익률(IFRS연결),자본금정상영업이익률(IFRS연결),자본금순이익률(IFRS연결),매출원가 대 매출액비율(IFRS연결),영업비용 대 영업수익비율(IFRS연결),기타손익비률(IFRS연결),금융손익비율(IFRS연결),금융비용부담률(IFRS연결),외환이익 대 매출액비율(IFRS연결),광고선전비 대 매출액비율(IFRS연결),세금과공과 대 세금과공과 차감전순이익률(IFRS연결),기업순이익률(IFRS연결),수지비율(관계기업투자손익 제외)(IFRS연결),인건비 대 총비용비율(IFRS연결),R & D 투자효율(IFRS연결),세금과공과 대 총비용비율(IFRS연결),금융비용 대 총비용비율(IFRS연결),감가상각비 대 총비용비율(IFRS연결),감가상각률(IFRS연결),누적감가상각률(IFRS연결),이자부담률(IFRS연결),지급이자율(IFRS연결),차입금평균이자율(IFRS연결),유보율(IFRS연결),사내유보율(IFRS연결),사내유보 대 자기자본비율(IFRS연결),적립금비율(재정비율)(IFRS연결),평균배당률(IFRS연결),자기자본배당률(IFRS연결),배당성향(IFRS연결),1주당매출액(IFRS연결)(원),1주당순이익(IFRS연결)(원),1주당 CASH FLOW(IFRS연결)(원),1주당순자산(IFRS연결)(원),1주당정상영업이익(IFRS연결)(원),유동자산구성비율(IFRS연결),재고자산 대 유동자산비율(IFRS연결),유동자산 대 비유동자산비율(IFRS연결),당좌자산구성비율(IFRS연결),비유동자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),타인자본구성비율(IFRS연결),자기자본배율(IFRS연결),비유동비율(IFRS연결),비유동장기적합률(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),매출채권비율(IFRS연결),재고자산 대 순운전자본비율(IFRS연결),매출채권 대 매입채무비율(IFRS연결),매출채권 대 상,제품비율(IFRS연결),매입채무 대 재고자산비율(IFRS연결),부채비율(IFRS연결),유동부채비율(IFRS연결),단기차입금 대 총차입금비율(IFRS연결),비유동부채비율(IFRS연결),비유동부채 대 순운전자본비율(IFRS연결),순운전자본비율(IFRS연결),차입금의존도(IFRS연결),차입금비율(IFRS연결),이자보상배율(이자비용)(IFRS연결),유보액대비율(IFRS연결),유보액 대 납입자본배율(IFRS연결),유동자산집중도(IFRS연결),비유동자산집중도(IFRS연결),투자집중도(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),CASH FLOW 대 차입금비율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),정상영업이익대비이자보상배율(IFRS연결),총자본회전률(IFRS연결),경영자본회전률(IFRS연결),자기자본회전률(IFRS연결),자본금회전률(IFRS연결),타인자본회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),재고자산회전률(IFRS연결),재고자산회전기간(IFRS연결),상품,제품회전률(IFRS연결),원,부재료회전률(IFRS연결),재공품회전률(IFRS연결),매출채권회전률(IFRS연결),매출채권회전기간(IFRS연결),비유동자산회전률(IFRS연결),유형자산회전율(IFRS연결),순운전자본회전률(IFRS연결),운전자본회전률(IFRS연결),1회전기간(IFRS연결),부가가치(IFRS연결)(백만원),종업원1인당 부가가치(IFRS연결)(백만원),종업원1인당 매출액(IFRS연결)(백만원),종업원1인당 정상영업이익(IFRS연결)(백만원),종업원1인당 순이익(IFRS연결)(백만원),종업원1인당 인건비(IFRS연결)(백만원),노동장비율(IFRS연결),기계장비율(IFRS연결),자본집약도(IFRS연결),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결),노동소득분배율(IFRS연결),자본분배율(IFRS연결),이윤분배율(IFRS연결),부가가치(IFRS연결)(백만원).1,법인세비용차감전(계속사업)손익(IFRS연결)(백만원),인건비(IFRS연결)(백만원),금융비용(IFRS연결)(백만원),임차료(IFRS연결)(백만원),세금과공과(IFRS연결)(백만원),감가상각비(IFRS연결)(백만원),종업원1인당 부가가치(IFRS연결)(백만원).1,총자본투자효율(IFRS연결).1,기계투자효율(IFRS연결).1,부가가치율(IFRS연결).1,종업원수(IFRS연결)
3331,(주)성안,011300,2016,-1.26,-4.45,0.0,-2.06,-5.11,2.52,3.33,-8.96,-0.6,0.0,0.0,0.0,,,,,5.3,-3.43,-1.81,-2.44,-2.6,-1.37,-7.25,-0.85,-2.87,-1.52,-23.59,-2.17,94.7,103.43,2.3,-1.8,1.79,-0.64,0.02,0.0,-0.02,101.05,13.13,0.68,0.76,1.65,5.82,15.39,129.6,2.11,3.46,3.53,150.43,,,69.76,,,,3442.27,-11.0,-10.28,,-117.97,52.45,42.22,110.29,30.3,47.55,34.14,65.86,241.92,139.27,95.17,104.82,60.56,14.32,68.32,917.75,140.5,129.28,48.63,192.88,146.54,81.49,46.34,655.73,2.41,43.94,128.68,-1.72,24.01,2.17,67.94,64.04,120.64,6.27,9.4,4.13,5.42,-1.92,0.76,0.84,2.11,6.88,1.18,8.02,45.53,1.47,2.54,3.5,104.29,6.57,38.61,35.3,5.28,69.08,1.56,1.89,0.74,1.31,0.01,44551.87,,,,,,,,,17.36,44.01,123.25,22.76,62.33,37.67,-7.95,44551.87,-2203.31,27767.99,3496.0,1576.91,1609.39,12304.89,,17.36,123.25,22.76,,,,
3332,(주)성안,011300,2017,14.31,34.3,0.0,-2.11,30.89,-0.73,23.26,24.52,3.78,0.0,0.0,0.0,,,,,6.79,-2.44,-4.29,-1.7,-1.8,-3.17,-5.07,-11.56,-1.96,-3.45,-17.41,-31.4,93.21,102.44,-2.15,-1.92,1.91,-0.7,0.04,0.0,-1.76,104.46,11.97,0.78,0.75,1.78,5.87,16.75,145.27,2.19,3.32,3.49,209.75,,,45.74,,,,3572.25,-166.0,-226.59,,-87.06,45.55,52.43,83.65,21.67,54.45,36.73,63.27,301.24,148.23,106.5,93.2,44.34,4.99,56.99,0.0,171.15,111.21,33.3,172.23,133.04,85.62,39.19,0.0,-3.32,42.62,116.03,-1.19,27.87,2.88,66.04,69.37,132.85,-3.63,-5.38,-2.3,-3.32,-1.27,0.74,0.8,2.08,7.14,1.15,7.97,45.8,1.51,2.87,3.2,114.02,6.16,27.36,28.93,5.16,70.77,1.44,1.71,0.75,2.57,0.01,37357.65,,,,,,,,,12.73,27.48,103.88,18.39,69.95,30.05,-23.34,37357.65,-9317.22,26131.41,3885.37,2208.16,1626.75,12823.18,,12.73,103.88,18.39,,,,
3333,(주)성안,011300,2018,4.46,-10.01,0.0,-2.15,-8.97,20.52,16.16,-11.84,8.4,0.0,0.0,-160.11,,,,,3.84,-4.85,-5.91,-3.48,-3.56,-4.34,-10.55,-12.64,-3.86,-4.71,-37.59,-35.83,96.16,104.85,-0.7,-2.05,2.04,0.77,0.02,0.0,-2.84,105.41,10.99,0.81,0.67,1.89,5.11,17.32,190.76,2.27,3.12,3.43,174.09,,,38.51,,,,3872.36,-189.0,-372.82,,-187.94,52.55,50.53,110.75,26.0,47.45,30.95,69.05,265.58,153.33,96.08,103.82,51.36,7.1,59.54,1372.83,225.4,116.84,26.42,223.14,163.56,79.37,59.58,953.28,1.93,49.63,160.37,-2.25,22.46,2.42,66.92,69.31,128.81,-8.05,-11.2,-5.56,-7.74,-2.37,0.73,0.8,2.17,7.74,1.11,9.82,37.16,1.49,3.07,2.91,125.53,5.69,23.92,25.38,4.98,73.26,1.44,1.7,0.74,0.0,0.01,37224.19,,,,,,,,,12.15,30.43,126.64,16.91,70.32,29.68,-34.98,37224.19,-12232.62,26176.72,4501.81,5007.97,1603.5,12166.8,,12.15,126.64,16.91,,,,
3334,(주)성안,011300,2019,-13.61,-23.09,0.0,-2.2,-8.11,-18.57,-8.57,-51.97,-1.51,0.0,0.0,0.0,,,,,3.47,-5.96,-20.09,-4.38,-4.53,-15.25,-19.96,-51.42,-4.93,-16.61,-45.5,-101.07,96.53,105.96,-15.5,-3.04,3.03,1.75,0.02,0.0,-12.95,120.74,9.44,1.07,0.6,2.43,5.38,28.51,350.91,2.98,4.02,4.29,36.06,,,-28.64,,,,3814.01,-534.0,50.32,,-227.48,49.53,56.74,98.14,21.43,50.47,13.12,86.88,127.55,384.81,139.23,77.69,33.61,5.84,40.8,0.0,148.88,89.98,27.4,662.46,486.08,77.42,176.38,0.0,-14.22,65.74,501.24,-1.85,3.29,0.31,67.37,64.34,111.14,-3.99,-5.27,-3.46,-4.23,-1.97,0.76,0.83,3.35,7.63,0.98,10.35,35.25,1.48,3.18,2.78,131.11,5.77,26.25,20.51,5.5,66.32,1.55,2.0,0.7,0.0,0.01,3936.05,,,,,,,,,1.49,4.18,30.58,1.82,649.63,-549.63,-1106.72,3936.05,-46541.63,25569.76,6571.92,2132.9,1613.44,14589.65,,1.49,30.58,1.82,,,,
3362,(주)세동,053060,2011,4.92,5.92,0.0,0.0,11.89,-5.28,37.47,-8.67,6.9,-85.88,-97.29,-135.62,,,,,4.99,0.84,0.17,1.12,1.05,0.21,3.14,0.65,1.29,0.26,25.15,5.08,95.01,102.18,0.56,-1.34,1.34,-0.14,0.0,88.01,1.89,97.68,13.53,0.0,0.0,1.3,3.9,14.92,114.16,2.52,4.78,5.07,642.29,,,90.1,,,,15058.94,25.0,437.26,,125.77,36.66,21.16,57.87,28.9,63.34,30.18,69.82,742.29,209.86,146.52,64.58,50.91,11.08,221.98,0.0,68.88,866.07,322.28,231.32,188.09,73.95,43.24,0.0,-20.11,35.69,118.26,0.6,26.12,6.42,30.77,48.98,68.54,8.13,15.9,5.68,4.64,0.62,1.25,1.54,3.76,30.12,1.88,5.31,68.77,3.25,3.95,18.28,19.97,63.83,44.26,66.81,7.01,52.06,2.04,2.62,1.36,0.05,0.31,19069.5,,,,,,,,,25.33,54.37,170.38,20.68,67.4,32.6,0.81,19069.5,1287.11,12853.52,1232.51,0.0,0.0,3701.71,,25.33,170.38,20.68,,,,
3363,(주)세동,053060,2012,23.74,43.59,0.0,0.0,33.61,6.68,5.1,-2.41,12.73,106.99,277.75,0.0,,,,,7.16,1.53,0.56,1.96,1.89,0.7,7.1,2.61,2.22,0.82,52.07,19.18,92.84,98.47,-0.76,-1.54,1.54,-0.55,0.0,26.56,2.59,99.25,12.01,0.0,0.0,1.52,3.93,12.39,76.68,2.59,3.97,4.83,624.38,,,92.7,,,,16975.84,96.0,424.09,,260.35,31.6,20.85,46.21,25.02,68.4,23.8,76.2,724.38,287.34,150.7,57.87,45.8,2.84,278.21,0.0,74.21,984.24,374.91,320.12,229.44,59.22,90.67,0.0,-23.01,44.64,187.54,0.96,20.52,6.24,27.44,53.59,77.06,3.71,6.34,2.83,2.54,1.0,1.23,1.45,4.63,33.95,1.68,4.97,73.46,3.64,4.61,17.35,21.03,64.32,39.08,65.67,6.92,52.75,1.87,2.35,1.38,0.05,3.09,19196.93,,,,,,,,,20.61,38.3,140.69,18.47,65.95,34.05,3.06,19196.93,799.29,12660.97,1598.24,0.0,0.0,4140.79,,20.61,140.69,18.47,,,,
3364,(주)세동,053060,2013,8.88,11.86,0.0,0.0,9.57,7.4,10.99,6.29,14.32,8.61,143.48,0.0,,,,,7.81,1.46,1.2,1.85,1.78,1.47,7.57,6.25,2.09,1.73,56.55,46.69,92.19,98.54,-0.17,-1.73,1.73,-0.03,0.0,6.26,3.58,98.74,11.8,0.0,0.0,1.71,4.29,11.9,80.75,2.76,4.62,4.85,669.95,,,92.48,,,,19407.1,233.0,1235.63,,282.77,31.17,21.54,45.29,24.46,68.83,23.24,76.76,769.95,296.2,131.68,65.31,51.24,0.42,254.24,0.0,69.36,754.61,366.56,330.37,205.42,43.58,124.94,0.0,-16.56,45.37,195.26,0.82,20.22,6.7,25.7,56.19,71.88,6.52,11.04,5.01,4.28,0.84,1.22,1.44,5.19,38.81,1.6,4.95,73.7,3.89,4.94,18.35,19.89,58.96,49.95,61.15,6.91,52.83,1.78,2.15,1.48,0.05,0.0,22887.1,,,,,,,,,22.56,42.91,147.19,19.26,61.78,38.22,6.24,22887.1,1524.63,14140.08,2050.64,0.0,0.0,5144.26,,22.56,147.19,19.26,,,,
3365,(주)세동,053060,2014,23.87,26.51,0.0,0.0,24.39,22.71,7.9,15.9,1.86,0.0,0.0,168.57,,,,,5.78,-1.56,-1.52,-1.65,-1.66,-1.62,-7.42,-7.24,-1.96,-1.91,-38.55,-37.61,94.22,101.56,0.21,-1.9,1.9,0.17,0.0,0.0,0.4,101.32,12.6,0.0,0.0,1.82,5.17,13.24,81.13,2.61,3.87,4.37,305.62,,,56.72,,,,8985.57,-137.0,114.15,,-140.19,30.88,18.94,44.68,25.03,69.12,21.74,78.26,405.61,317.91,167.73,52.53,42.58,1.24,257.44,0.0,69.08,731.96,372.66,359.97,270.42,69.81,89.54,0.0,-27.91,47.52,218.57,-0.82,16.38,3.06,29.09,64.72,88.47,4.63,7.62,3.62,3.76,-0.82,1.07,1.26,4.76,24.71,1.37,4.62,78.97,3.44,4.3,17.09,21.36,49.59,52.66,54.83,6.68,54.66,1.55,1.83,1.26,0.05,0.0,23030.96,,,,,,,,,18.33,33.96,117.99,19.03,68.89,31.11,-8.0,23030.96,-1634.49,15866.29,2296.84,0.0,0.0,6503.77,,18.33,117.99,19.03,,,,
3366,(주)세동,053060,2015,0.38,-2.01,0.0,0.0,-1.32,4.2,17.54,-18.06,8.77,0.0,0.0,-231.65,,,,,5.54,-2.57,-3.19,-2.64,-2.68,-3.34,-13.59,-16.9,-3.09,-3.84,-50.14,-62.35,94.46,102.57,-0.01,-1.88,1.88,-0.08,0.0,0.0,-1.37,102.49,12.84,0.0,0.0,1.77,5.88,14.93,86.56,2.45,4.17,4.2,232.37,,,51.11,,,,9773.2,-312.0,345.8,,-250.71,32.06,21.37,47.18,25.21,67.94,17.75,82.25,332.37,382.86,181.42,51.25,40.3,1.37,246.11,0.0,78.08,871.35,315.22,463.49,352.46,73.17,111.03,0.0,-30.49,48.04,270.68,-1.34,12.41,2.32,30.1,65.54,84.95,2.99,5.11,2.46,2.35,-1.37,1.05,1.2,5.3,19.55,1.3,4.82,75.74,3.32,4.16,16.46,22.17,52.38,43.4,56.92,6.55,55.72,1.53,1.8,1.13,0.05,0.47,25272.79,,,,,,,,,20.04,35.62,139.84,19.2,71.09,28.91,-16.61,25272.79,-3394.19,17965.31,2470.49,0.0,0.0,8231.66,,20.04,139.84,19.2,,,,
3367,(주)세동,053060,2016,0.98,-1.58,0.0,0.0,-0.48,4.09,9.54,-13.89,-4.63,0.0,0.0,0.0,,,,,5.53,-3.39,-2.05,-3.35,-3.35,-2.03,-20.41,-12.38,-3.82,-2.32,-63.13,-38.3,94.47,103.39,1.55,-1.99,1.99,1.13,0.0,0.0,-0.06,101.75,14.24,0.0,0.0,1.87,5.69,13.68,105.32,2.36,4.26,4.21,186.19,,,43.92,,,,9320.67,-191.0,370.02,,-315.63,33.04,22.49,49.35,25.61,66.96,15.13,84.87,286.18,442.49,198.4,49.88,38.66,2.51,204.85,0.0,65.04,737.82,314.98,560.87,437.84,77.99,123.03,0.0,-33.21,46.32,306.14,-1.69,9.84,1.86,32.87,68.1,88.31,4.46,8.17,3.78,3.84,-1.7,0.99,1.13,6.03,18.64,1.19,4.4,82.93,3.04,3.9,13.87,26.32,49.54,36.42,43.49,6.18,59.1,1.47,1.75,1.02,0.06,0.4,26905.01,,,,,,,,,21.12,39.38,154.61,21.43,70.96,29.04,-9.59,26905.01,-2310.25,19090.94,2504.41,0.0,0.0,7619.91,,21.12,154.61,21.43,,,,
3368,(주)세동,053060,2017,-10.11,-5.36,0.0,0.0,-6.02,-18.39,-12.79,8.07,-4.98,0.0,0.0,0.0,,,,,3.69,-4.8,-6.52,-4.73,-4.74,-6.43,-28.57,-38.8,-5.41,-7.35,-69.14,-93.9,96.31,104.8,-1.71,-2.12,2.06,-1.52,0.0,0.0,-4.4,106.34,14.45,0.0,0.0,1.89,5.92,14.57,119.93,2.44,4.92,4.52,111.8,,,36.66,,,,6490.47,-423.0,318.02,,-311.66,30.0,24.03,42.86,22.79,70.0,18.19,81.81,211.79,384.78,195.05,46.79,35.55,2.86,173.44,0.0,56.43,747.07,307.36,449.69,352.42,77.94,97.27,0.0,-34.11,43.8,240.75,-2.32,9.6,1.12,32.04,69.34,84.52,5.78,10.8,4.73,4.54,-2.33,0.99,1.13,5.95,14.4,1.18,4.32,84.42,3.12,4.06,13.46,27.11,52.5,36.25,38.7,7.08,51.56,1.44,1.72,1.02,0.06,0.0,20716.05,,,,,,,,,18.09,31.77,118.35,17.37,90.9,9.1,-37.55,20716.05,-7764.28,18830.01,2462.38,0.0,0.0,7718.74,,18.09,118.35,17.37,,,,
3369,(주)세동,053060,2018,8.71,7.31,0.0,0.0,6.95,12.81,-10.22,4.34,18.02,0.0,0.0,0.0,,,,,6.19,-1.68,-2.97,-1.97,-1.98,-3.5,-11.11,-19.65,-2.24,-3.96,-23.03,-40.72,93.81,101.68,-2.71,-1.9,1.9,-0.68,0.0,0.0,-1.26,104.31,13.17,0.0,0.0,1.79,4.84,14.11,134.27,2.73,5.13,5.24,103.0,,,11.52,,,,7157.28,-209.0,167.57,,-120.23,31.13,19.12,45.21,25.18,68.87,17.46,82.54,203.0,394.41,208.97,46.44,37.56,2.22,244.61,0.0,53.28,846.42,459.1,472.72,383.97,81.71,88.74,0.0,-35.91,42.06,240.9,-0.88,8.86,1.03,25.96,58.91,78.52,4.45,8.73,3.67,3.25,-0.88,1.18,1.33,6.62,13.71,1.43,4.74,76.99,3.85,4.9,17.98,20.31,69.39,47.91,52.34,8.68,42.05,1.7,2.02,1.22,0.05,0.0,23454.92,,,,,,,,,18.85,33.11,122.01,16.66,84.02,15.98,-17.83,23454.92,-6178.82,19706.27,2680.18,0.0,0.0,7247.29,,18.85,122.01,16.66,,,,
3370,(주)세동,053060,2019,-6.56,-17.37,0.0,0.0,-12.16,5.83,-4.18,-37.25,4.67,0.0,0.0,0.0,,,,,8.73,-0.18,-4.21,-0.22,-0.23,-5.15,-1.53,-35.04,-0.26,-6.03,-2.53,-57.88,91.27,100.18,-3.86,-2.04,2.04,0.34,0.0,0.0,-2.65,103.51,11.75,0.0,0.0,1.71,3.59,13.19,158.45,2.93,5.25,5.5,27.39,,,-29.95,,,,6881.78,-289.0,134.69,,-12.65,35.26,17.31,54.46,29.16,64.74,11.73,88.27,127.38,552.13,222.64,49.72,41.11,5.03,199.92,0.0,50.81,624.99,393.51,752.84,604.85,82.59,147.99,0.0,-35.66,49.34,420.83,-0.09,2.52,0.27,27.06,54.64,64.59,3.01,5.38,2.66,2.1,-0.09,1.22,1.43,8.33,13.76,1.43,4.76,76.74,3.69,4.52,20.31,17.97,66.79,59.57,60.02,9.12,40.03,1.83,2.24,1.2,0.04,0.0,23988.64,,,,,,,,,20.63,40.93,144.0,16.28,86.03,13.97,-25.83,23988.64,-5959.04,20637.08,3010.31,0.0,0.0,6300.29,,20.63,144.0,16.28,,,,
3381,(주)세아메카닉스,396300,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3382,(주)세아메카닉스,396300,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3383,(주)세아메카닉스,396300,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3384,(주)세아메카닉스,396300,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3385,(주)세아메카닉스,396300,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3386,(주)세아메카닉스,396300,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3387,(주)세아메카닉스,396300,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3388,(주)세아메카닉스,396300,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3389,(주)세아메카닉스,396300,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3390,(주)세아베스틸지주,001430,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3391,(주)세아베스틸지주,001430,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3392,(주)세아베스틸지주,001430,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3393,(주)세아베스틸지주,001430,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3394,(주)세아베스틸지주,001430,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,13.23,8.8,6.53,6.31,6.19,4.59,11.6,10.24,6.42,4.77,101.36,68.81,86.77,91.2,-0.28,-1.19,1.09,0.04,0.03,26.24,5.36,91.62,10.09,0.0,0.37,1.17,5.67,8.01,119.24,1.64,3.29,3.29,576.24,,,95.32,,,,70456.68,4240.0,9863.14,,6198.52,32.66,62.86,48.51,12.13,67.34,53.33,46.67,671.73,126.26,80.71,197.13,73.21,19.78,41.7,127.58,200.44,123.69,20.8,87.51,31.07,29.84,56.44,187.02,16.09,27.13,50.87,6.93,47.5,7.78,46.46,95.78,136.99,21.09,36.28,9.84,14.0,8.07,0.7,0.73,1.32,11.52,1.51,16.46,22.18,2.15,5.8,3.42,106.61,10.16,29.39,7.27,8.21,44.46,1.04,1.09,1.43,0.0,0.01,624807.59,,,,,,,,,17.39,27.59,57.66,24.73,37.97,62.03,26.42,624807.59,215142.61,237236.82,27530.16,3064.89,8632.4,133299.16,,17.39,57.66,24.73,,,,
3395,(주)세아베스틸지주,001430,2016,-1.58,0.48,0.0,-0.51,0.4,-5.67,1.0,17.96,0.17,-35.46,-41.22,-34.25,,,,,10.25,5.67,4.13,4.15,4.02,2.94,7.34,5.52,4.22,3.08,65.42,40.45,89.75,94.33,-0.42,-0.31,1.06,0.05,0.03,25.47,3.69,94.89,10.55,0.0,0.31,1.09,6.12,9.22,131.08,1.66,3.12,3.16,696.9,,,84.21,,,,70578.97,2492.0,7117.02,,4000.43,31.31,67.31,45.58,10.24,68.69,56.38,43.62,792.38,121.83,88.03,142.52,46.59,2.85,44.2,225.6,183.41,150.4,24.1,77.37,38.96,43.9,38.4,231.78,9.34,28.25,50.11,4.6,50.46,8.14,45.07,95.8,131.63,19.73,30.47,8.61,12.03,5.36,0.71,0.75,1.29,11.54,1.57,15.2,24.02,2.22,6.34,3.41,106.96,10.82,23.69,7.49,7.94,45.94,1.04,1.09,1.39,0.0,0.01,577813.75,,,,,,,,,16.34,26.22,56.36,22.83,45.07,54.93,18.11,577813.75,132819.05,260441.29,26783.22,0.0,7602.27,151129.59,,16.34,56.36,22.83,,,,
3396,(주)세아베스틸지주,001430,2017,1.52,-3.13,0.0,-0.51,-2.65,10.68,6.51,5.67,20.71,31.41,42.85,30.78,,,,,10.43,6.17,4.49,5.41,5.29,3.85,9.2,7.09,5.54,4.03,85.96,57.77,89.57,93.83,-0.5,-0.83,0.81,-0.22,0.02,23.55,4.55,94.38,9.06,0.0,0.21,0.85,5.39,9.62,136.1,1.64,3.15,3.02,741.83,,,84.99,,,,85197.0,3560.0,6187.75,,5256.91,34.13,64.77,51.82,12.02,65.87,58.57,41.43,837.31,112.46,79.99,193.32,68.1,1.95,49.14,134.19,175.1,172.43,28.06,70.74,30.15,29.73,40.59,144.3,16.48,25.74,43.95,6.48,52.74,8.64,38.18,78.47,113.65,16.03,25.81,6.64,7.81,7.59,0.86,0.9,1.49,13.93,2.02,15.18,24.04,2.62,7.7,3.97,91.95,13.72,21.84,8.97,8.49,42.98,1.27,1.33,1.63,0.0,0.01,623776.44,,,,,,,,,17.37,28.03,59.43,20.42,42.29,57.71,21.99,623776.44,173331.07,263810.92,24841.28,0.0,6057.8,157010.31,,17.37,59.43,20.42,,,,
