,회사명,거래소코드,회계년도,회생여부,이자보상배율(이자비용),부가가치(백만원),금융비용(백만원),매출액총이익률,매출액순이익률,총자본사업이익률,총자본순이익률,자기자본순이익률,경영자본순이익률,자본금순이익률,매출원가대매출액비율,영업비용대영업수익비율,금융손익비율,금융비용부담률,기업순이익률,인건비대총비용비율,금융비용대총비용비율,이자부담률,지급이자율,차입금평균이자율,유보율,유동자산구성비율,재고자산대유동자산비율,유동자산대비유동자산비율,자기자본구성비율,타인자본구성비율,자기자본배율,유동비율,현금비율,매출채권비율,매입채무대재고자산비율,순운전자본비율,차입금의존도,차입금비율,총자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,당좌자산회전률,재고자산회전률,매출채권회전률,비유동자산회전률,유형자산회전율,순운전자본회전률,사내유보대자기자본비율,자기자본배당률,배당성향,이익잉여금(결손금)(요약)(백만원),비유동금융부채(요약)(백만원),비유동자산증가율,유동금융부채(요약)(백만원),외국인_주식분포비율,장기금융부채(백만원),자산대비자본비율,차입,총자본증가율,유형자산증가율,비유동자산(백만원),자기자본증가율,매출액증가율,순이익증가율,직원증감률,자산대비_장기금융부채비율,자산대비_장기금융부채비율_증가율,투자축소_여부,직원증감률_여부,종업원수증가율,투자활동현금흐름증감률,매출원가축소_여부,자산매각_여부,배당금축소_여부,자본증가율_여부,차입_여부,사내유보금보유_여부,운용적범주전략(OPS)변수,재무적범주전략(FIN)변수,배당금지급_여부,LEV지수,순자산가치(백만원),KZ지수,산업매출성장률,WW지수,CL지수,NCAV지수,기업생명주기,순매수거래량_기관,순매수거래대금 비중_기관,순매수거래량_외국인,순매수거래대금 비중_외국인
979,(주)신화콘텍,187270,2015.0,1,-2.13,9411.74,402.85,15.98,-1.67,-1.69,-1.01,-1.58,-1.09,-15.3,84.02,103.05,-0.01,1.18,-0.3,14.39,1.11,1.97,2.54,3.34,857.42,44.67,27.45,80.75,59.87,40.13,957.42,138.57,22.67,90.51,38.11,12.43,32.17,53.73,0.6,0.94,9.14,1.67,9.9,1.64,5.6,4.21,1.15,1.23,0.8,46.77,0.0,0.0,17846.0,0.0,16.813377169724607,1874.0,0.25,4291.0,59.87107576391796,7.184596065299289,11.890666566750346,21.382168905185125,33043.0,-2.081165452653486,-36.18290630259959,-108.25754294788507,-16.541353383458645,0.07184596065299288,0,0,0,-16.541353383458645,20.144853223945645,0.0,0,1,0,1,0,0,1,0,0.07020430061770115,35758.0,-100176492480.90327,-0.947472877343674,-1057530349.2726352,159596247847.37296,0.0733542502721312,1,-21620.0,-0.0003223226222342,29848.0,0.0007008931317859
980,(주)제노포커스,187420,2018.0,0,-24.34,2561.96,-362.58,13.77,-21.2,-1.15,-3.48,-3.72,-3.95,-28.37,86.23,110.54,5.53,-3.15,-3.99,25.2,-2.45,-5.87,0.73,1.0,452.31,24.17,12.19,31.88,87.53,12.47,552.31,387.76,63.3,233.41,86.52,17.94,8.01,9.15,0.16,0.18,1.41,1.86,10.96,0.54,5.56,2.86,0.25,0.42,0.43,-1.11,0.0,0.0,-472.0,0.0,28.983264003095677,0.0,1.11,4386.0,87.52825762422691,6.235871187886543,0.2622913429601859,21.06724993924244,53332.0,-7.508901609050344,0.10429341213280027,-281.83172002978404,3.3333333333333335,0.06235871187886543,0,1,0,3.3333333333333335,-314.5348837209302,0.0,0,0,0,1,0,1,1,0,0.02640529880631679,61564.0,-51186094164.50361,2.3404237334034605,-759067320.928316,915486506838.1224,0.05429632338477366,1,-204154.0,-0.0006809743086647,117835.0,0.0006283632495818
981,(주)나노,187790,2016.0,0,-5.47,-8126.85,2556.3,-3.86,-50.63,-15.45,-26.66,-76.14,-28.11,-522.58,103.86,129.4,-7.86,5.31,-23.87,8.81,3.68,4.83,7.52,6.98,734.48,41.1,46.51,69.79,41.13,58.87,834.04,87.6,8.71,68.22,35.18,-5.82,41.24,100.27,0.53,1.25,18.18,0.91,5.66,2.0,2.69,2.99,0.97,1.06,0.59,20.13,0.0,0.0,3457.0,0.0,-11.65441242562065,802.0,0.02,9563.0,41.12966047866157,11.460792655888593,-16.136327088526173,6.628826734140281,49144.0,-19.552273792780124,61.10962477426259,171.26014903792682,-1.2987012987012987,0.11460792655888592,0,1,0,-1.2987012987012987,-161.05639138434896,0.0,0,0,0,1,0,1,1,0,0.09003589129574716,34319.0,-33336419183.215096,0.06138113708600749,2381347300.935813,1804089576149.8357,-0.26419521062730694,1,-2766899.0,-0.0127740385510685,-129133.0,-0.0012641753254465
982,(주)서전기전,189860,2015.0,1,-24.34,7296.42,-81.86,26.96,0.37,-0.74,0.41,0.5,0.46,6.45,73.04,100.87,0.2,-0.19,0.19,16.54,-0.19,-1.16,0.0,0.0,1152.45,48.78,14.58,95.24,83.13,16.87,1252.45,315.96,101.67,349.4,75.98,33.34,0.0,0.0,1.09,1.34,17.33,5.97,20.11,2.22,11.49,4.28,2.65,2.87,1.45,59.68,1.19,53.48,20752.0,0.0,-34.22967415374881,0.0,0.92,0.0,83.12939695053517,0.0,-9.437751004016064,46.48835057616284,18711.0,-6.323647356406934,-25.3849569310008,-98.4092994799633,9.195402298850574,0.0,0,1,0,9.195402298850574,-660.1139601139602,0.0,1,1,0,0,0,1,1,1,0.0,30368.0,-586062326321.2336,-0.947472877343674,-8011298930.879583,127063007490.96312,0.3248388498904543,2,-92500.0,-0.0025416935323741,-16721.0,-0.0005948399462082
983,(주)나무가,190510,2016.0,0,-0.37,26473.96,1389.92,5.74,-1.43,-0.13,-2.1,-6.29,-2.13,-221.01,94.26,100.23,-0.3,0.48,-1.4,6.52,0.45,1.04,3.11,3.15,3877.0,68.62,20.03,218.67,36.6,63.4,3789.74,131.75,41.42,77.28,191.62,16.54,29.43,80.39,1.46,4.43,81.89,2.19,4.81,2.58,9.53,9.32,5.25,5.48,1.13,21.33,0.0,0.0,14604.0,0.0,-60.60934196194015,1301.0,1.12,19694.0,36.60367920290743,10.052472538690841,-3.8978112215365597,23.305013810998577,61477.0,18.975014102266314,-27.543599432458333,-149.35769004124927,-4.827586206896552,0.1005247253869084,0,1,0,-4.827586206896552,-50.349986418437496,0.0,1,0,1,1,0,1,1,0,0.06083896890896022,71710.0,-289372858031.2893,0.06138113708600749,-2416549268.511769,168524676637.4196,0.051777999948502317,1,-192257.0,-0.0095120654535416,-7436.0,-0.0006770580269143
984,(주)육일씨엔에쓰,191410,2016.0,1,-18.6,-2466.12,569.81,-4.49,-34.31,-16.65,-19.47,-61.39,-23.1,-346.58,104.49,129.61,-1.32,1.32,-18.73,14.95,0.93,1.1,1.9,2.34,312.25,41.76,46.38,71.69,19.44,80.56,399.31,64.49,11.69,40.45,166.1,-22.99,41.15,211.72,0.57,1.79,10.14,0.83,2.62,2.21,3.84,7.71,0.95,1.1,0.62,48.95,0.0,0.0,1719.0,0.0,67.23429242513213,0.0,0.37,12630.0,19.437375022723142,14.349663697509543,36.938731057659396,33.81915526472338,51264.0,-45.256151803142295,-45.59860041282787,1142.138364779874,-28.57142857142857,0.14349663697509543,0,0,1,-28.57142857142857,-6.307390285605726,0.0,0,0,0,1,0,1,1,0,0.08785983555456996,17108.0,-88119706577.73993,0.06138113708600749,5187647698.327464,1264792436383.5793,-0.4714727643590001,0,152954.0,0.0039408354395546,38647.0,0.0005033357210537
985,(주)케이사인,192250,2017.0,1,-14.27,-110.9,-303.0,0.0,-18.61,-5.85,-6.54,-8.82,-7.0,-70.03,0.0,119.13,5.62,-1.14,-6.94,11.75,-0.86,-1.23,1.82,1.84,643.97,69.18,0.0,224.46,66.15,33.85,743.97,204.34,94.1,0.0,0.0,35.32,26.67,40.32,0.35,0.52,4.31,1.07,8.62,0.47,0.0,2.7,1.37,19.14,0.37,38.59,1.3,0.0,17535.0,0.0,-70.49853525842227,0.0,1.22,0.0,66.14430341699344,0.0,-5.696137294817945,40.608695652173914,22558.0,-8.835326240467,-17.595271426349353,-198.22709163346616,-12.62135922330097,0.0,0,0,0,-12.62135922330097,11.523757509557619,0.0,1,1,0,0,0,0,1,1,0.0,48414.0,-586062326321.2336,11.06378681088308,-6055630642.146193,777553462607.0757,0.2748917280014024,2,-4324259.0,-0.0132460690464296,-882320.0,-0.0031338686890017
986,휴림네트웍스(주),192410,2018.0,1,-1.98,8215.57,-74.65,33.9,-14.25,-1.6,-4.41,-17.49,-4.63,-41.76,66.1,110.91,1.62,-0.23,-4.48,22.13,-0.18,-0.13,4.79,5.24,120.58,93.02,2.62,521.68,39.81,60.19,220.56,277.99,35.44,1038.31,100.42,59.56,33.69,84.63,0.31,0.7,2.73,0.56,8.3,0.35,8.38,1.26,4.14,11.6,0.23,32.81,0.0,0.0,13577.0,0.0,-82.37473903966597,0.0,0.28,29741.0,39.80832371993966,26.391871505901143,12.265635896311942,-19.517613456045698,7862.0,-9.335273550395117,-4.337111877772302,47.4294670846395,1.9230769230769231,0.26391871505901143,1,1,0,1.9230769230769231,-96.85855031667839,0.0,1,0,0,1,0,1,1,0,0.0876069577897372,44860.0,-152458376767.53183,2.3404237334034605,4937270387.364609,667182743642.2168,1.0262765347102696,0,-1457.0,-1.106727609073733e-05,29760.0,0.0001587816890807
987,(주)와이제이엠게임즈,193250,2017.0,0,-2.95,-2094.26,175.68,15.48,-29.71,-1.75,-10.06,-12.03,-12.48,-219.9,84.52,107.06,-5.27,0.5,-9.89,12.59,0.36,0.89,5.24,9.87,1626.42,80.28,5.86,407.19,71.37,28.63,1726.42,1006.83,351.48,86.17,77.12,72.31,14.28,20.01,0.34,0.42,7.72,1.77,8.37,0.47,6.82,6.39,1.49,10.95,0.4,-14.99,0.0,0.0,3912.0,6420.0,-76.07859287115407,3777.0,0.5,15989.0,71.36796034120853,14.281631012460364,17.581263456388175,17.675050985724,22073.0,-8.872135859213722,-20.36376847794001,935.58648111332,12.121212121212121,0.14281631012460363,1,1,0,12.121212121212121,-67.77951660580769,0.0,1,0,0,1,0,1,1,0,0.0,79899.0,-442603826640.1463,7.191380572470883,1169657451.163934,1482602899048.2603,0.4168082769171493,0,-50893.0,-0.0001816481597431,153379.0,9.029675982538678e-05
988,데브시스터즈(주),194480,2017.0,0,-24.34,-1321.56,-1771.25,0.0,-91.17,-8.11,-10.96,-11.07,-12.22,-284.02,0.0,181.74,3.18,-14.27,-12.68,38.61,-7.03,-74.58,0.0,0.0,3075.96,78.18,0.11,358.26,96.89,3.11,2474.89,1073.55,229.7,2662.16,0.0,76.54,0.0,0.0,0.12,0.12,3.16,5.23,0.0,0.15,93.27,5.69,0.68,4.52,0.14,20.37,0.0,0.0,18190.0,9083.0,-75.54291126729629,0.0,0.63,0.0,90.52519374648038,0.0,-0.37468692603105697,-7.073715562174236,35633.0,-8.416304937601735,12.738979042112868,92.47639354249162,34.74576271186441,0.0,0,1,0,34.74576271186441,-152.95581829495956,0.0,1,0,0,0,0,1,1,0,0.0,135031.0,-48684829284.97397,11.06378681088308,5234982972.812832,5433948986942.487,0.6091021233217109,3,8466.0,0.000152492157271,36263.0,0.000531954525764
989,(주)파티게임즈,194510,2015.0,0,-7.12,-2898.11,430.92,0.0,-61.0,-9.01,-22.16,-28.4,-24.7,-344.72,0.0,126.74,-4.27,1.83,-21.49,18.56,1.13,3.02,8.82,9.18,1052.24,59.6,0.0,147.5,81.91,18.09,1152.24,1073.55,351.48,0.0,0.0,56.07,11.81,14.42,0.36,0.47,5.65,1.65,0.0,0.56,0.0,11.55,1.04,33.48,0.52,3.72,0.0,0.0,2205.0,10260.0,-22.12387372052382,0.0,5.62,0.0,81.90542354520406,0.0,89.94430900673213,16.307692307692307,34313.0,102.28829877748421,-5.570706665597176,-1637.7944325481799,-2.7210884353741496,0.0,0,0,0,-2.7210884353741496,220.84434968017058,0.0,1,0,1,0,0,0,1,0,0.0,69559.0,-408808194626.40753,19.768262029135204,5623342678.534259,2924802349672.439,0.23542262768747294,0,-1348384.0,-0.0166229929665433,-164348.0,-0.0028235807299913
990,(주)퓨전,195440,2017.0,0,-24.34,-4104.76,143.62,8.52,-33.55,-26.07,-27.82,-59.19,-28.82,-289.73,91.48,131.52,-0.55,0.58,-27.34,11.82,0.43,0.91,2.93,2.91,146.84,85.36,23.9,521.68,35.98,64.02,246.8,136.41,0.96,200.06,192.18,22.78,19.5,54.2,0.83,1.76,8.64,1.56,2.89,1.18,4.42,1.97,7.65,29.92,0.59,-54.68,0.0,0.0,-5674.0,0.0,-82.37473903966597,0.0,0.37,415.0,35.98529513768467,1.4392730803912048,-6.148488103375321,19.973368841544605,6205.0,-41.10568736519469,-12.468103203855968,-1082.799525504152,37.93103448275862,0.014392730803912047,0,0,0,37.93103448275862,1843.465045592705,0.0,1,0,0,0,0,0,1,0,0.004839714152285671,10375.0,-3018770618.296982,11.06378681088308,22264169591.926605,1219793468559.2808,0.10425929017788203,0,-553589.0,-0.0061966476891641,83113.0,0.0056424861460008
991,(주)에이비프로바이오,195990,2017.0,0,-3.94,717.72,1812.57,4.42,-25.09,-6.22,-6.81,-11.22,-8.8,-31.57,95.58,125.4,-3.95,3.95,-5.74,11.69,2.82,2.97,5.49,6.46,164.64,41.1,38.29,69.79,59.37,40.63,264.63,113.75,6.83,62.68,22.68,4.97,31.36,52.83,0.27,0.42,1.25,0.75,6.42,0.76,1.71,2.85,0.56,1.1,0.33,41.89,0.0,0.0,45251.0,0.0,-25.275260501225024,0.0,3.22,7074.0,59.36636634889984,4.114489120509048,3.3096784660589713,91.2981593504351,101258.0,-10.644593659992822,-7.223198239130873,1142.138364779874,-11.881188118811881,0.041144891205090475,0,0,0,-11.881188118811881,104.30528375733856,0.0,1,0,0,0,0,0,1,0,0.002836519482479966,102068.0,-24259664544.144516,7.191380572470883,18164114256.416626,893190805307.3223,0.009422574028254369,3,-597601.0,-0.0018609572913703,-1966408.0,-0.0063478231636708
992,(주)알테오젠,196170,2016.0,0,-24.34,-1204.3,-581.1,9.2,-52.42,-11.06,-8.21,-8.56,-9.29,-118.05,90.8,179.07,7.33,-8.49,-9.55,26.35,-4.64,-32.69,0.0,0.0,1373.36,82.05,0.5,457.15,94.33,5.67,1447.4,1073.55,351.48,702.64,772.57,77.41,0.0,0.0,0.16,0.16,2.25,3.85,9.08,0.21,70.17,9.99,0.64,1.55,0.2,4.09,0.0,0.0,1787.0,0.0,-75.61065457636724,0.0,5.85,494.0,94.32533889468196,1.0302398331595413,21.74685794084042,15.482295482295482,8607.0,17.322507846748465,44.785276073619634,-396.9370860927152,20.51282051282051,0.010302398331595412,0,0,0,20.51282051282051,19.22077922077922,0.0,1,0,0,0,0,0,1,0,0.0,44532.0,-226739732256.35498,19.768262029135204,5995182487.265441,2529240426907.1567,0.17552085829968425,0,47208.0,0.0013877720971467,38082.0,0.0006410316597044
993,애니젠(주),196300,2018.0,0,-8.34,-3604.83,457.87,-14.99,-174.12,-16.4,-23.54,-31.63,-33.34,-286.51,114.99,214.0,-17.33,11.13,-22.04,22.84,3.58,5.88,6.83,13.67,753.02,39.18,13.89,64.41,60.39,39.61,853.02,545.43,58.37,43.19,16.4,32.0,25.53,42.27,0.14,0.18,1.65,0.53,17.21,0.41,1.53,5.75,0.23,0.42,0.28,-40.76,0.0,0.0,-8717.0,1625.0,37.25552653373256,0.0,1.24,9044.0,60.39408310749774,25.530713640469738,39.27813163481954,97.08329054123446,21545.0,-10.485355648535565,-12.968055849375926,-1699.1071428571427,30.64516129032258,0.2553071364046974,1,1,0,30.64516129032258,-828.7584291947641,0.0,0,0,0,1,0,1,1,0,0.0,21394.0,-49288731434.405685,2.3404237334034605,5222532745.484729,5433948986942.487,-0.002181353481296418,0,-19473.0,-0.0004905229133896,-49446.0,-0.0025992746392227
994,(주)코아시아옵틱스,196450,2016.0,0,-9.95,-36181.69,546.48,-14.99,-125.92,-24.54,-58.9,-91.38,-59.35,-486.64,114.99,156.79,-0.35,1.38,-58.26,7.54,0.57,1.83,9.86,16.77,211.71,41.64,3.89,71.34,50.33,49.67,310.85,93.13,3.93,363.37,36.17,-3.07,32.89,65.36,0.47,0.72,3.87,1.33,6.6,1.22,9.23,3.74,0.83,1.44,0.64,-160.83,0.0,0.0,-62497.0,0.0,-22.971134955417863,6236.0,1.1,3258.0,50.32704996636467,4.663145691098802,-30.032246434866206,-57.26800465551991,40776.0,-53.0998239342688,-28.82629276339382,392.39483794700027,-49.333333333333336,0.04663145691098802,0,1,1,-49.333333333333336,-54.86864000806818,0.0,1,0,0,0,0,1,1,0,0.03325532496076689,35162.0,21771582027.054367,0.06138113708600749,22264169591.926605,4292311195342.016,-0.09386989788324535,0,4997.0,2.4417068967918792e-05,5052.0,-0.0010911766301346
995,(주)웹스,196700,2018.0,0,0.69,7746.93,432.44,23.33,-0.09,0.61,-0.04,-0.06,-0.04,-0.49,76.67,98.79,-0.43,1.52,0.61,13.05,1.51,1.57,2.01,2.03,469.7,40.09,30.17,66.91,58.2,41.8,569.7,104.27,43.28,64.46,19.56,1.64,36.74,63.13,0.43,0.73,5.54,1.03,19.03,1.51,3.81,6.54,0.71,1.04,0.56,48.93,0.0,0.0,19560.0,0.0,3.5895716753913205,0.0,2.57,2251.0,58.195376584638325,3.357196122296793,1.550904189258777,1.0606672294197528,40171.0,0.17457383446292873,-7.290682136688069,-96.77835051546391,0.0,0.03357196122296793,0,1,0,0.0,-61.489645958583836,0.0,0,0,0,0,0,1,0,0,0.03885613809772826,39020.0,-221930898592.07126,2.3404237334034605,256823265.71380824,69105749260.55565,-0.041802957929071675,1,35000.0,0.0007701906556631,529507.0,0.0042573782073423
996,(주)리드,197210,2017.0,0,-7.09,-16555.66,333.69,-1.94,-60.23,-19.63,-47.71,-131.93,-48.92,-522.58,101.94,127.81,-5.78,0.89,-47.01,6.83,0.54,0.92,8.58,10.11,51.39,95.05,0.0,521.68,18.22,81.78,151.37,117.84,9.03,0.0,0.0,14.39,40.0,219.62,0.79,3.47,9.58,1.03,2.86,0.85,60.88,1.48,14.52,61.5,0.47,-264.69,0.0,0.0,-20589.0,0.0,-82.37473903966597,1.0,0.26,169.0,18.21417698990703,0.3957567384024542,-17.256680036427756,-35.14246947082768,6205.0,-43.52309032820215,5.575808958598276,-2212.037037037037,-49.333333333333336,0.003957567384024542,0,0,1,-49.333333333333336,365.6828703703704,0.0,1,0,0,0,0,1,1,0,0.0018185902638702832,7778.0,-73585185129.77084,7.191380572470883,-4924735966.568532,2180836853356.924,0.0976309892607347,1,-24418.0,-0.0001351366541595,-585325.0,-0.0013809921523204
997,(주)툴젠,199800,2016.0,0,-24.34,-1758.4,-95.02,57.27,-175.52,-17.77,-20.51,-22.8,-20.87,-107.46,42.73,214.0,6.17,-6.17,-21.16,26.99,-1.96,-6.44,2.96,2.96,481.24,78.05,0.18,355.53,92.38,7.62,581.24,1073.55,164.17,673.32,281.17,74.85,4.38,4.74,0.1,0.12,0.55,1.04,28.04,0.14,80.96,4.08,0.45,0.89,0.13,-80.99,0.0,0.0,-13676.0,0.0,-73.85297184567257,0.0,0.0,800.0,92.38428712112923,4.37684648210964,7.321942340438024,5.986959098992294,6205.0,76.33667502088555,-17.749100909667863,-41.38333009520109,36.36363636363637,0.0437684648210964,0,0,0,36.36363636363637,42.25383418537453,0.0,1,0,1,0,0,0,1,0,0.00491930393048464,14860.0,-66142650370.92438,19.768262029135204,17627530367.739815,2992077453931.2944,0.06728166468346858,0,0.0,0.0,0.0,0.0
998,(주)텔콘알에프제약,200230,2015.0,0,-24.34,5218.93,-684.68,16.05,1.22,0.85,0.73,0.8,0.74,13.87,83.95,101.0,3.32,-2.4,-0.7,16.66,-2.37,-15.72,0.0,1.69,1651.99,85.79,4.52,521.68,91.36,8.64,1751.99,1073.55,351.48,691.02,163.37,77.9,0.0,0.0,0.6,0.65,11.37,6.55,12.86,0.72,9.48,2.39,5.16,17.89,0.61,59.29,0.0,0.0,27681.0,0.0,-82.37473903966597,0.0,0.1,10.0,91.35499948084312,0.020766275568476794,0.8291630896794322,-11.13084665482534,6842.0,1.8121224744844824,-51.421131458914836,-94.83756119270139,-4.819277108433735,0.00020766275568476794,0,0,0,-4.819277108433735,-10.18041237113402,0.0,1,0,0,0,0,0,1,0,0.0,43993.0,-493794664843.86096,-0.947472877343674,-4284020353.3208547,502304799631.85284,0.6063647818451273,2,-110886.0,-0.0017818630661074,-21113.0,-0.0006980555375885
999,(주)래몽래인,200350,2017.0,0,-24.34,-8432.32,130.31,-14.99,-56.36,-45.37,-56.16,-131.93,-58.89,-522.58,114.99,145.6,-1.42,0.72,-55.44,4.82,0.46,1.07,5.02,5.01,19.75,83.48,39.77,505.37,9.49,90.51,119.75,114.04,4.18,95.34,0.0,10.28,22.54,237.49,1.0,3.03,19.22,1.48,0.0,2.13,2.34,5.12,9.41,94.78,0.69,-357.46,0.0,0.0,-18199.0,2000.0,-77.9403010460073,0.0,0.0,0.0,9.4866693195384,0.0,-34.152385752688176,17.24137931034483,6205.0,-48.36820083682009,27.673664928843174,-1676.0802469135804,-11.11111111111111,0.0,0,1,0,-11.11111111111111,-105.43881334981458,0.0,1,0,0,0,0,1,1,0,0.0,7162.0,-22299836471.20535,11.06378681088308,10001467119.105228,1970223543467.6277,-0.07384064814127811,4,0.0,0.0,0.0,0.0
1000,(주)에이팩트,200470,2015.0,0,-8.22,15609.63,182.69,-6.9,-9.83,-6.35,-3.52,-4.73,-3.63,-24.25,106.9,119.23,-0.84,0.84,-3.22,25.18,0.69,1.18,4.28,3.67,399.93,35.42,2.07,54.84,76.78,23.22,499.93,230.76,24.51,227.02,0.0,20.07,20.69,26.95,0.36,0.48,2.47,1.4,0.0,1.12,103.14,21.25,0.53,0.55,0.76,33.91,0.0,0.0,14881.0,0.0,76.56063142788805,0.0,0.69,4350.0,76.7755594827737,7.6114153733093035,-10.50859666155147,-18.292711315967132,36910.0,-4.859168672347622,-31.314445255242866,-171.9013846673421,-6.569343065693431,0.07611415373309303,0,1,0,-6.569343065693431,-828.7584291947641,0.0,0,0,1,1,0,1,1,0,0.0980988806768875,43878.0,-57837607709.2959,-11.916158662000132,-6952109329.976126,475511378770.42303,0.22426768426004165,2,-4148.0,-4.095697350610018e-05,18308.0,0.0001813068234572
1001,(주)에이디테크놀로지,200710,2016.0,0,-24.34,2480.89,-355.29,3.51,-17.92,-6.45,-8.66,-11.21,-9.36,-132.61,96.49,115.38,1.58,-1.57,-9.42,21.74,-1.27,-3.33,1.63,2.5,796.23,80.28,9.31,407.22,71.76,28.24,847.27,480.08,82.71,173.53,20.25,63.56,13.61,18.97,0.48,0.63,7.4,2.12,11.18,0.64,6.05,3.94,2.83,24.63,0.49,44.59,0.0,0.0,15487.0,0.0,-78.71064804419096,0.0,0.55,4545.0,71.76304243860852,9.45043977293993,5.183386916868972,-45.16400336417157,9481.0,-9.051860440602931,-36.67625778696539,-252.9367469879518,5.633802816901409,0.0945043977293993,1,1,0,5.633802816901409,-86.97318007662835,0.0,1,1,0,1,0,1,1,0,0.0,34513.0,-178553272241.94922,0.06138113708600749,3538352773.0803294,873837721299.0254,0.5428719409072875,3,1129.0,1.5961467326261742e-05,-21641.0,-9.882876253132044e-05
1002,(주)서연이화,200880,2017.0,0,-0.83,305194.17,9036.82,6.64,1.51,-0.36,1.7,5.12,1.95,126.54,93.36,100.61,-1.42,0.45,2.21,10.9,0.43,0.82,2.89,2.85,4072.27,56.81,10.11,131.52,38.11,61.89,3993.1,98.37,29.97,299.13,337.85,-0.94,28.9,75.82,1.13,2.97,81.89,1.81,5.51,2.26,18.65,5.43,2.55,3.2,1.0,10.62,0.94,9.39,238144.0,117.0,-34.44602205540252,108.0,20.11,54728.0,38.11492455278472,3.1010703701814926,-2.052947052947053,-3.7220599028796513,762261.0,-1.024544634567309,-16.455641942703707,-80.36653674951548,-0.6815968841285297,0.031010703701814926,0,1,0,-0.6815968841285297,-37.321177639921856,0.0,1,0,0,0,1,1,1,1,0.0340140396102203,672656.0,-411916828756.791,7.191380572470883,-6963043180.9790745,28870629072.76651,-0.32987184564205285,1,-436528.0,-0.0034719599195604,-411665.0,-0.0019614073717821
1003,에이비온(주),203400,2017.0,0,-24.34,-6574.37,179.9,3.31,-175.52,-96.6,-88.81,-131.93,-59.35,-182.67,96.69,214.0,7.33,9.84,-87.12,13.6,1.46,2.76,5.06,4.54,-32.7,34.89,0.0,53.59,34.8,65.2,61.16,75.61,54.88,0.0,0.0,-11.26,45.52,130.8,0.17,0.44,0.55,0.28,11.95,0.37,26.84,3.84,0.32,0.42,0.19,-357.46,0.0,0.0,-42535.0,0.0,-26.688209462258676,78.0,0.0,1300.0,34.80186759248174,8.292402883204694,-7.950208443426693,-1.5517936316001613,8848.0,-14.765924788948581,-17.749100909667863,23.174065876838952,-49.333333333333336,0.08292402883204694,0,0,1,-49.333333333333336,151.74418604651163,0.0,1,0,0,1,0,1,1,0,0.01839568549516868,10231.0,-169055888784.99536,19.768262029135204,22264169591.926605,5433948986942.487,0.022842610190810846,0,0.0,0.0,0.0,0.0
1004,(주)프로스테믹스,203690,2017.0,0,-24.34,1452.49,-343.24,57.16,-48.1,-8.8,-7.21,-7.52,-8.32,-69.91,42.84,163.94,-3.7,-5.23,-7.99,40.97,-3.02,-18.91,0.0,0.0,840.19,49.91,5.72,99.63,96.49,3.51,866.97,1073.55,351.48,46.43,11.3,46.97,0.0,0.0,0.15,0.16,1.45,3.62,33.98,0.27,5.87,11.95,0.36,0.55,0.24,67.36,0.0,0.0,26035.0,0.0,-42.94254680176261,0.0,0.15,0.0,96.48383599448059,0.0,-13.762988461783642,8.240027991602519,20329.0,-12.70510076689852,-53.65009884213499,-173.22049617435658,11.428571428571429,0.0,0,1,0,11.428571428571429,-207.34986225895318,0.0,1,0,0,0,0,1,1,0,0.0,37166.0,-210552150735.2723,7.191380572470883,7460008868.879712,2127116467595.327,0.052137547396663673,4,20878.0,-6.41511293171763e-05,-305283.0,-0.0001861541301104
1005,(주)스튜디오산타클로스엔터테인먼트,204630,2016.0,0,-1.08,4423.98,270.45,25.32,-1.96,-0.55,-1.0,-1.39,-1.01,-21.64,74.68,101.99,0.36,0.93,-0.52,13.73,0.88,1.93,5.83,5.83,1496.53,82.1,5.44,458.57,75.52,24.48,1559.37,1018.91,351.48,24.08,0.25,74.04,16.07,21.28,0.51,0.67,10.54,2.08,111.17,0.65,11.38,22.58,2.84,4.07,0.56,-11.03,0.0,0.0,-4825.0,0.0,-50.1387063804935,0.0,32.98,8917.0,75.52464659525765,15.581261248667634,94.39844988550291,114.4357743097239,10245.0,102.28829877748421,40.6948611245524,-91.60653806508614,51.5625,0.15581261248667633,0,1,0,51.5625,-327.6773296244785,1.0,1,0,0,1,0,1,1,0,0.0,43222.0,-508880859173.5547,6.903796222030796,1338866660.1587882,518874523323.48096,0.24510183403047708,0,-1038129.0,-0.0045144482611193,-130729.0,-0.0006977706970323
1006,지엘팜텍(주),204840,2017.0,0,-24.34,-1062.03,-32.88,-14.99,-175.52,-30.05,-30.96,-58.42,-37.17,-136.81,114.99,214.0,3.01,-1.36,-31.2,41.44,-0.49,-0.51,1.44,2.25,87.13,64.58,0.0,182.32,39.51,60.49,187.13,217.77,8.13,0.0,0.0,34.92,47.49,120.2,0.18,0.33,0.78,0.38,0.0,0.26,80.26,1.65,0.56,1.35,0.19,-184.95,0.0,0.0,-10933.0,0.0,-61.652977412731005,0.0,0.44,3501.0,39.51135077558086,22.332078841615104,-7.950208443426693,46.302695231513475,6205.0,-30.730625583566763,-17.749100909667863,-22.879504914452127,-12.903225806451612,0.22332078841615105,1,1,0,-12.903225806451612,-155.0027437351381,0.0,1,0,0,1,0,1,1,0,0.0,7162.0,-26521534404.69251,19.768262029135204,22173885310.816936,3750067136456.9424,0.005356128502516194,0,-1685279.0,-0.0088938195286061,270482.0,0.0013359370359035
