,회사명,거래소코드,회계년도,회생여부,이자보상배율(이자비용)
1597,(주)스포츠서울,039670,2012.0,0,-2.65
1598,한국정보공학(주),039740,2011.0,0,-1.85
1599,한국정보공학(주),039740,2012.0,1,0.74
1600,한국정보공학(주),039740,2016.0,0,-12.16
1601,한국정보공학(주),039740,2017.0,0,-0.08
1602,한국정보공학(주),039740,2018.0,1,-3.81
1603,(주)위노바,039790,2012.0,0,-0.85
1604,(주)위노바,039790,2013.0,0,-7.01
1605,(주)위노바,039790,2014.0,0,-6.84
1606,(주)디오,039840,2013.0,0,-0.37
1607,(주)디오,039840,2014.0,1,0.45
1608,(주)태창파로스,039850,2012.0,0,-21.87
1609,(주)나노엔텍,039860,2011.0,0,-12.31
1610,(주)나노엔텍,039860,2012.0,0,-5.04
1611,(주)나노엔텍,039860,2013.0,0,-0.44
1612,(주)나노엔텍,039860,2014.0,0,-8.4
1613,(주)나노엔텍,039860,2015.0,0,-24.34
1614,(주)나노엔텍,039860,2016.0,1,-24.34
1615,(주)누리플렉스,040160,2011.0,0,0.79
1616,(주)누리플렉스,040160,2012.0,1,-3.57
1617,(주)와이티엔,040300,2014.0,0,-3.86
1618,(주)와이티엔,040300,2015.0,0,-2.28
1619,(주)와이티엔,040300,2016.0,1,0.65
1620,(주)큐로컴,040350,2011.0,0,-2.07
1621,(주)큐로컴,040350,2012.0,0,-3.15
1622,(주)큐로컴,040350,2013.0,0,-3.91
1623,(주)큐로컴,040350,2014.0,0,-13.89
1624,(주)큐로컴,040350,2015.0,0,-7.6
1625,(주)큐로컴,040350,2016.0,0,-3.8
1626,(주)큐로컴,040350,2017.0,0,-1.95
1627,(주)큐로컴,040350,2018.0,0,-4.11
1628,(주)에스지엔지,040610,2018.0,0,0.68
1629,(주)폴라리스오피스,041020,2011.0,1,0.05
1630,(주)아라온테크,041060,2011.0,1,-24.34
1631,넥슨지티(주),041140,2017.0,0,-4.43
1632,넥슨지티(주),041140,2018.0,0,-24.34
1633,(주)이라이콤,041520,2017.0,1,-1.88
1634,(주)플래스크,041590,2015.0,0,-2.18
1635,(주)플래스크,041590,2016.0,0,-2.28
1636,(주)플래스크,041590,2017.0,0,-0.21
1637,(주)플래스크,041590,2018.0,0,-0.72
1638,(주)에스텍파마,041910,2014.0,0,-0.04
1639,(주)에스텍파마,041910,2015.0,1,0.62
1640,(주)코미팜,041960,2011.0,0,0.34
1641,(주)코미팜,041960,2012.0,0,0.59
1642,(주)코미팜,041960,2013.0,0,0.4
1643,(주)코미팜,041960,2014.0,0,0.08
1644,(주)코미팜,041960,2015.0,0,-0.39
1645,(주)코미팜,041960,2016.0,0,0.42
1646,(주)코미팜,041960,2017.0,0,-0.11
1647,(주)코미팜,041960,2018.0,0,-5.59
1648,(주)케이피엠테크,042040,2011.0,0,-0.98
1649,(주)케이피엠테크,042040,2012.0,0,-2.39
1650,(주)케이피엠테크,042040,2013.0,1,-2.12
1651,(주)케이피엠테크,042040,2015.0,0,-1.63
1652,(주)케이피엠테크,042040,2016.0,0,-2.13
1653,(주)케이피엠테크,042040,2017.0,0,-0.98
1654,(주)케이피엠테크,042040,2018.0,0,-0.17
1655,라온시큐어(주),042510,2011.0,1,-17.44
1656,라온시큐어(주),042510,2013.0,0,-6.39
1657,라온시큐어(주),042510,2014.0,1,-24.34
1658,(주)새로닉스,042600,2011.0,1,0.11
1659,(주)새로닉스,042600,2017.0,1,0.28
1660,대우조선해양(주),042660,2014.0,0,-4.01
1661,대우조선해양(주),042660,2015.0,0,-22.28
1662,대우조선해양(주),042660,2016.0,1,-13.27
1663,현대두산인프라코어(주),042670,2012.0,1,0.95
1664,현대두산인프라코어(주),042670,2015.0,1,0.09
1665,(주)상지카일룸,042940,2011.0,0,-3.08
1666,(주)상지카일룸,042940,2012.0,0,-5.95
1667,(주)상지카일룸,042940,2013.0,0,-4.34
1668,(주)상지카일룸,042940,2014.0,0,-10.95
1669,(주)상지카일룸,042940,2015.0,0,0.3
1670,(주)상지카일룸,042940,2016.0,0,-4.81
1671,(주)상지카일룸,042940,2017.0,1,-6.78
1672,(주)엑서지21,043090,2011.0,1,-0.32
1673,(주)엑서지21,043090,2014.0,0,-3.28
1674,(주)엑서지21,043090,2015.0,0,0.1
1675,(주)엑서지21,043090,2016.0,1,-3.32
1676,(주)엑서지21,043090,2018.0,0,-5.62
1677,(주)솔고바이오메디칼,043100,2011.0,0,-2.22
1678,(주)솔고바이오메디칼,043100,2012.0,0,-4.55
1679,(주)솔고바이오메디칼,043100,2013.0,0,-3.34
1680,(주)솔고바이오메디칼,043100,2014.0,0,-0.59
1681,(주)솔고바이오메디칼,043100,2015.0,0,-6.2
1682,(주)솔고바이오메디칼,043100,2016.0,0,-14.58
1683,(주)솔고바이오메디칼,043100,2017.0,0,-11.31
1684,(주)솔고바이오메디칼,043100,2018.0,0,-22.21
1685,(주)바텍,043150,2011.0,1,0.5
1686,(주)파루,043200,2011.0,0,-8.8
1687,(주)파루,043200,2012.0,0,-2.0
1688,(주)파루,043200,2013.0,1,0.56
1689,(주)파루,043200,2017.0,0,-22.5
1690,(주)파루,043200,2018.0,0,-24.34
1691,(주)티에스넥스젠,043220,2011.0,0,-3.12
1692,(주)티에스넥스젠,043220,2012.0,0,-17.98
1693,(주)티에스넥스젠,043220,2013.0,0,-0.79
1694,(주)티에스넥스젠,043220,2014.0,0,0.05
1695,(주)티에스넥스젠,043220,2015.0,0,-10.54
1696,(주)티에스넥스젠,043220,2016.0,0,-7.16
1697,(주)티에스넥스젠,043220,2017.0,0,-4.04
1698,(주)티에스넥스젠,043220,2018.0,1,-8.22
1699,성호전자(주),043260,2012.0,0,-2.23
1700,성호전자(주),043260,2013.0,0,-1.33
1701,성호전자(주),043260,2014.0,0,-0.44
1702,성호전자(주),043260,2015.0,1,0.11
1703,성호전자(주),043260,2017.0,0,0.61
1704,성호전자(주),043260,2018.0,0,0.09
1705,케이맥(주),043290,2012.0,1,-3.27
1706,케이맥(주),043290,2014.0,1,-5.89
1707,케이맥(주),043290,2017.0,1,-0.33
1708,(주)에쎈테크,043340,2011.0,0,-1.77
1709,(주)에쎈테크,043340,2012.0,1,0.34
1710,(주)에쎈테크,043340,2017.0,1,0.72
1711,(주)디지아이,043360,2011.0,0,-4.28
1712,(주)디지아이,043360,2012.0,0,0.23
1713,(주)디지아이,043360,2013.0,0,-24.34
1714,(주)디지아이,043360,2014.0,0,0.49
1715,(주)디지아이,043360,2015.0,0,-24.34
1716,(주)디지아이,043360,2016.0,1,-24.34
1717,(주)디지아이,043360,2018.0,0,-24.34
1718,(주)에임하이글로벌,043580,2011.0,1,-24.34
1719,(주)에임하이글로벌,043580,2014.0,0,-7.7
1720,(주)에임하이글로벌,043580,2015.0,0,-24.34
1721,크로바하이텍(주),043590,2013.0,0,-10.67
1722,크로바하이텍(주),043590,2014.0,0,-7.22
1723,크로바하이텍(주),043590,2015.0,1,-4.96
1724,크로바하이텍(주),043590,2017.0,0,-1.81
1725,크로바하이텍(주),043590,2018.0,0,-9.54
1726,(주)지니뮤직,043610,2011.0,1,-24.34
1727,(주)지니뮤직,043610,2013.0,1,-1.83
1728,(주)국순당,043650,2015.0,0,-24.34
1729,(주)국순당,043650,2016.0,0,-24.34
1730,(주)국순당,043650,2017.0,0,-12.28
1731,(주)국순당,043650,2018.0,0,-7.85
1732,(주)서울리거,043710,2013.0,0,-15.81
1733,(주)서울리거,043710,2014.0,0,-19.41
1734,(주)서울리거,043710,2015.0,0,-20.21
1735,(주)서울리거,043710,2018.0,0,-1.01
1736,(주)자연과환경,043910,2011.0,0,-7.76
1737,(주)자연과환경,043910,2012.0,0,-4.16
1738,(주)자연과환경,043910,2013.0,1,-2.13
1739,(주)자연과환경,043910,2015.0,0,0.76
1740,(주)자연과환경,043910,2016.0,0,-13.84
1741,(주)자연과환경,043910,2017.0,1,-8.54
1742,KD(주),044180,2011.0,1,0.72
1743,KD(주),044180,2013.0,0,-2.06
1744,KD(주),044180,2014.0,1,-9.32
1745,KD(주),044180,2017.0,0,-9.74
1746,KD(주),044180,2018.0,1,-3.84
1747,(주)위닉스,044340,2015.0,0,-2.71
1748,(주)위닉스,044340,2016.0,1,0.69
1749,(주)주연테크,044380,2015.0,1,-24.34
1750,(주)주연테크,044380,2017.0,0,-21.33
1751,(주)주연테크,044380,2018.0,0,-5.14
1752,(주)블루베리엔에프티,044480,2011.0,1,-24.34
1753,(주)블루베리엔에프티,044480,2014.0,0,-23.18
1754,(주)블루베리엔에프티,044480,2015.0,0,-24.34
1755,(주)블루베리엔에프티,044480,2016.0,0,-24.34
1756,(주)블루베리엔에프티,044480,2017.0,0,-24.34
1757,(주)블루베리엔에프티,044480,2018.0,0,-0.42
1758,(주)태웅,044490,2013.0,1,0.72
1759,(주)태웅,044490,2017.0,0,-0.66
1760,(주)태웅,044490,2018.0,0,-4.38
1761,(주)에이치케이,044780,2015.0,1,0.85
1762,성우테크론(주),045300,2012.0,0,-0.22
1763,성우테크론(주),045300,2013.0,0,0.73
1764,성우테크론(주),045300,2014.0,1,0.92
1765,(주)토탈소프트뱅크,045340,2011.0,0,-24.34
1766,(주)토탈소프트뱅크,045340,2012.0,0,-24.34
1767,(주)토탈소프트뱅크,045340,2013.0,1,-24.34
1768,(주)토탈소프트뱅크,045340,2015.0,1,-15.07
1769,(주)정원엔시스,045510,2011.0,1,0.29
1770,(주)금빛,045890,2011.0,0,-7.72
1771,(주)금빛,045890,2012.0,1,-1.49
1772,(주)금빛,045890,2017.0,0,0.03
1773,(주)금빛,045890,2018.0,0,-8.83
1774,(주)코아시아,045970,2012.0,0,0.86
1775,(주)코아시아,045970,2013.0,0,0.03
1776,(주)코아시아,045970,2014.0,0,-3.23
1777,(주)코아시아,045970,2015.0,1,0.76
1778,(주)코다코,046070,2017.0,0,0.6
1779,(주)코다코,046070,2018.0,0,-1.51
1780,한일네트웍스(주),046110,2014.0,1,-24.34
1781,(주)오르비텍,046120,2011.0,1,-24.34
1782,(주)오르비텍,046120,2013.0,0,-4.19
1783,(주)오르비텍,046120,2014.0,1,-1.47
1784,(주)파나진,046210,2011.0,0,-0.23
1785,(주)파나진,046210,2012.0,0,-2.76
1786,(주)파나진,046210,2013.0,0,-2.96
1787,(주)파나진,046210,2014.0,0,-0.78
1788,(주)파나진,046210,2015.0,0,0.12
1789,(주)파나진,046210,2016.0,0,-0.76
1790,(주)백금티앤에이,046310,2011.0,1,0.32
1791,(주)백금티앤에이,046310,2013.0,0,-2.64
1792,(주)백금티앤에이,046310,2014.0,0,0.39
1793,(주)백금티앤에이,046310,2015.0,0,0.74
1794,(주)백금티앤에이,046310,2016.0,1,-2.03
1795,디브이에스코리아(주),046400,2011.0,0,-20.84
1796,서울반도체(주),046890,2014.0,1,0.28
1797,우원개발(주),046940,2013.0,1,0.02
1798,(주)우리로,046970,2013.0,0,-24.34
1799,(주)우리로,046970,2014.0,1,-11.19
1800,(주)우리로,046970,2016.0,0,-1.33
1801,(주)우리로,046970,2017.0,1,-6.0
1802,(주)대우건설,047040,2013.0,1,-2.04
1803,(주)대우건설,047040,2016.0,1,-5.02
1804,(주)한빛소프트,047080,2011.0,1,-9.71
1805,(주)한빛소프트,047080,2015.0,0,-0.66
1806,(주)한빛소프트,047080,2016.0,0,-5.34
1807,(주)한빛소프트,047080,2017.0,1,-8.88
1808,(주)파워로직스,047310,2011.0,1,-3.18
1809,(주)파워로직스,047310,2013.0,1,0.57
1810,유니온머티리얼(주),047400,2018.0,1,0.63
1811,레이젠(주),047440,2011.0,0,-0.14
1812,레이젠(주),047440,2012.0,0,-1.03
1813,레이젠(주),047440,2013.0,1,-1.55
1814,레이젠(주),047440,2015.0,0,-1.22
1815,(주)이스트소프트,047560,2012.0,0,-3.98
1816,(주)이스트소프트,047560,2013.0,0,-2.77
1817,(주)이스트소프트,047560,2014.0,0,-1.21
1818,(주)이스트소프트,047560,2015.0,0,-2.21
1819,(주)이스트소프트,047560,2016.0,0,-2.94
1820,(주)이스트소프트,047560,2017.0,1,-0.65
1821,(주)코데즈컴바인,047770,2012.0,0,-2.35
1822,(주)코데즈컴바인,047770,2013.0,0,-5.79
1823,(주)코데즈컴바인,047770,2014.0,0,-17.85
1824,(주)코데즈컴바인,047770,2015.0,1,-23.63
1825,한국항공우주산업(주),047810,2017.0,1,-8.66
1826,(주)초록뱀미디어,047820,2013.0,0,-24.34
1827,(주)초록뱀미디어,047820,2014.0,0,-24.34
1828,(주)초록뱀미디어,047820,2015.0,1,-8.86
1829,(주)초록뱀미디어,047820,2017.0,0,0.03
1830,(주)초록뱀미디어,047820,2018.0,0,0.34
1831,에이치엘비제약(주),047920,2015.0,0,-1.46
1832,에이치엘비제약(주),047920,2016.0,0,0.58
1833,에이치엘비제약(주),047920,2017.0,0,-1.81
1834,에이치엘비제약(주),047920,2018.0,1,-6.78
1835,현대바이오사이언스(주),048410,2011.0,0,-18.41
1836,현대바이오사이언스(주),048410,2012.0,0,-5.92
1837,현대바이오사이언스(주),048410,2013.0,1,-16.73
1838,현대바이오사이언스(주),048410,2016.0,0,-4.56
1839,현대바이오사이언스(주),048410,2017.0,1,0.84
1840,(주)대동스틸,048470,2012.0,1,-1.39
1841,(주)대동스틸,048470,2015.0,1,-5.64
1842,(주)대동스틸,048470,2018.0,0,-14.84
1843,(주)인트론바이오테크놀로지,048530,2011.0,0,0.65
1844,(주)인트론바이오테크놀로지,048530,2012.0,0,-2.03
1845,(주)인트론바이오테크놀로지,048530,2013.0,1,0.23
1846,(주)인트론바이오테크놀로지,048530,2016.0,0,-12.49
1847,(주)인트론바이오테크놀로지,048530,2017.0,1,-24.34
1848,(주)에스엠컬처앤콘텐츠,048550,2012.0,0,-23.05
1849,(주)에스엠컬처앤콘텐츠,048550,2013.0,0,-1.38
1850,(주)에스엠컬처앤콘텐츠,048550,2014.0,0,-12.2
1851,(주)에스엠컬처앤콘텐츠,048550,2015.0,1,-16.19
1852,(주)에스엠컬처앤콘텐츠,048550,2017.0,0,-24.34
1853,(주)에스엠컬처앤콘텐츠,048550,2018.0,1,-3.25
1854,(주)티피씨메카트로닉스,048770,2014.0,1,0.74
1855,(주)티피씨메카트로닉스,048770,2016.0,1,-1.53
1856,(주)엔피케이,048830,2015.0,1,-23.52
1857,(주)엔피케이,048830,2018.0,0,0.3
1858,(주)시너지이노베이션,048870,2011.0,0,-0.98
1859,(주)시너지이노베이션,048870,2012.0,0,-1.24
1860,(주)시너지이노베이션,048870,2013.0,0,-5.02
1861,(주)시너지이노베이션,048870,2014.0,0,-2.24
1862,(주)시너지이노베이션,048870,2015.0,0,-7.01
1863,(주)시너지이노베이션,048870,2016.0,0,-0.81
1864,(주)시너지이노베이션,048870,2017.0,0,-0.26
1865,(주)시너지이노베이션,048870,2018.0,0,0.74
1866,대원미디어(주),048910,2011.0,1,-3.09
1867,대원미디어(주),048910,2013.0,1,-10.12
1868,인탑스(주),049070,2014.0,1,-5.88
1869,(주)기가레인,049080,2015.0,0,-13.79
1870,(주)기가레인,049080,2016.0,1,-4.14
1871,(주)기가레인,049080,2018.0,0,-0.71
1872,(주)파인디앤씨,049120,2011.0,0,-1.96
1873,(주)파인디앤씨,049120,2012.0,0,-1.0
1874,(주)파인디앤씨,049120,2013.0,1,-1.51
1875,(주)파인디앤씨,049120,2017.0,1,-3.4
1876,(주)셀루메드,049180,2011.0,1,-5.37
1877,(주)셀루메드,049180,2013.0,0,0.59
1878,(주)셀루메드,049180,2014.0,0,-4.65
1879,(주)셀루메드,049180,2015.0,0,-2.57
1880,(주)셀루메드,049180,2016.0,0,-7.76
1881,(주)셀루메드,049180,2017.0,0,-0.56
1882,(주)셀루메드,049180,2018.0,0,-7.57
1883,에스지에이(주),049470,2012.0,1,-2.67
1884,에스지에이(주),049470,2017.0,0,-1.82
1885,에스지에이(주),049470,2018.0,0,-3.34
1886,(주)오픈베이스,049480,2018.0,1,-1.61
1887,유아이엘(주),049520,2011.0,1,-22.1
1888,(주)잉크테크,049550,2011.0,1,-3.46
1889,(주)잉크테크,049550,2013.0,0,0.89
1890,(주)잉크테크,049550,2014.0,0,-1.87
1891,(주)잉크테크,049550,2015.0,0,-1.57
1892,(주)잉크테크,049550,2016.0,0,-0.02
1893,(주)잉크테크,049550,2017.0,0,-2.6
1894,(주)잉크테크,049550,2018.0,0,-0.58
1895,재영솔루텍(주),049630,2011.0,0,0.77
1896,재영솔루텍(주),049630,2012.0,0,0.25
1897,재영솔루텍(주),049630,2013.0,1,0.21
1898,재영솔루텍(주),049630,2016.0,0,-0.05
1899,재영솔루텍(주),049630,2017.0,0,-8.56
1900,재영솔루텍(주),049630,2018.0,1,0.8
1901,(주)우진플라임,049800,2014.0,0,-2.78
1902,(주)우진플라임,049800,2015.0,1,-2.09
1903,(주)우진플라임,049800,2018.0,0,-1.98
1904,(주)미래컴퍼니,049950,2013.0,0,-5.07
1905,(주)미래컴퍼니,049950,2014.0,1,-24.34
1906,(주)비케이홀딩스,050090,2011.0,0,-0.76
1907,(주)비케이홀딩스,050090,2012.0,0,0.71
1908,(주)비케이홀딩스,050090,2013.0,0,0.88
1909,(주)비케이홀딩스,050090,2014.0,0,0.68
1910,(주)비케이홀딩스,050090,2015.0,0,0.07
1911,(주)비케이홀딩스,050090,2016.0,0,0.72
1912,(주)비케이홀딩스,050090,2017.0,0,-1.49
1913,(주)비케이홀딩스,050090,2018.0,0,-9.06
1914,(주)캠시스,050110,2016.0,1,-4.45
1915,(주)ES큐브,050120,2011.0,1,-24.34
1916,(주)ES큐브,050120,2013.0,1,-24.34
1917,(주)ES큐브,050120,2015.0,1,-11.86
1918,(주)ES큐브,050120,2018.0,0,-0.82
1919,에스에이치엔엘(주),050320,2011.0,0,-10.85
1920,에스에이치엔엘(주),050320,2012.0,0,-0.94
1921,에스에이치엔엘(주),050320,2013.0,0,-9.52
1922,에스에이치엔엘(주),050320,2014.0,0,-2.89
1923,에스에이치엔엘(주),050320,2015.0,0,-16.97
1924,에스에이치엔엘(주),050320,2016.0,0,-24.34
1925,에스에이치엔엘(주),050320,2017.0,0,-24.34
1926,에스에이치엔엘(주),050320,2018.0,0,-24.34
1927,(주)엠피씨플러스,050540,2014.0,0,0.63
1928,(주)엠피씨플러스,050540,2015.0,0,-2.0
1929,(주)엠피씨플러스,050540,2016.0,0,0.66
1930,(주)엠피씨플러스,050540,2017.0,0,-3.77
1931,(주)엠피씨플러스,050540,2018.0,0,-7.49
1932,(주)에스폴리텍,050760,2014.0,0,-1.81
1933,(주)에스폴리텍,050760,2015.0,1,-0.91
1934,(주)쏠리드,050890,2011.0,1,-1.35
1935,(주)쏠리드,050890,2016.0,1,-5.95
1936,(주)쏠리드,050890,2018.0,0,0.17
1937,(주)지어소프트,051160,2011.0,0,-24.34
1938,(주)지어소프트,051160,2012.0,0,-24.34
1939,(주)지어소프트,051160,2013.0,0,-24.34
1940,(주)지어소프트,051160,2014.0,0,-5.31
1941,(주)지어소프트,051160,2015.0,0,-2.16
1942,(주)지어소프트,051160,2016.0,1,-8.93
1943,(주)썬코어,051170,2011.0,0,0.18
1944,(주)썬코어,051170,2012.0,0,0.2
1945,(주)썬코어,051170,2013.0,0,-0.86
1946,(주)썬코어,051170,2014.0,0,-1.41
1947,(주)포스코플랜텍,051310,2011.0,0,-0.78
1948,(주)포스코플랜텍,051310,2012.0,0,0.31
1949,(주)포스코플랜텍,051310,2013.0,0,-3.1
1950,(주)인터플렉스,051370,2013.0,0,0.01
1951,(주)인터플렉스,051370,2014.0,0,-21.86
1952,(주)인터플렉스,051370,2015.0,0,-23.42
1953,(주)인터플렉스,051370,2016.0,1,-13.68
1954,(주)인터플렉스,051370,2018.0,0,-24.34
1955,(주)피씨디렉트,051380,2013.0,1,-24.34
1956,진양화학(주),051630,2017.0,0,-24.34
1957,진양화학(주),051630,2018.0,0,-24.34
1958,(주)큐로홀딩스,051780,2011.0,0,-0.57
1959,(주)큐로홀딩스,051780,2012.0,0,-0.31
1960,(주)큐로홀딩스,051780,2013.0,0,0.08
1961,(주)큐로홀딩스,051780,2014.0,0,-0.02
1962,(주)큐로홀딩스,051780,2015.0,0,-0.09
1963,(주)큐로홀딩스,051780,2016.0,0,-13.85
1964,(주)큐로홀딩스,051780,2017.0,0,-6.27
1965,(주)큐로홀딩스,051780,2018.0,0,-0.39
1966,(주)중앙디앤엠,051980,2013.0,0,-9.52
1967,(주)중앙디앤엠,051980,2014.0,0,-16.7
1968,(주)중앙디앤엠,051980,2015.0,0,-17.87
1969,(주)중앙디앤엠,051980,2016.0,0,-2.02
1970,(주)중앙디앤엠,051980,2017.0,0,-1.82
1971,(주)중앙디앤엠,051980,2018.0,0,-7.78
1972,(주)에스티큐브,052020,2011.0,0,-24.34
1973,(주)에스티큐브,052020,2012.0,0,-2.17
1974,(주)에스티큐브,052020,2013.0,0,-4.41
1975,(주)에스티큐브,052020,2014.0,0,-6.29
1976,(주)에스티큐브,052020,2015.0,0,-20.23
1977,(주)에스티큐브,052020,2016.0,0,0.53
1978,(주)에스티큐브,052020,2017.0,0,-24.34
1979,(주)에스티큐브,052020,2018.0,0,-7.31
1980,(주)세영디앤씨,052190,2015.0,0,-24.34
1981,(주)세영디앤씨,052190,2016.0,0,-15.74
1982,(주)세영디앤씨,052190,2017.0,0,-0.22
1983,(주)세영디앤씨,052190,2018.0,0,-4.16
1984,(주)우전,052270,2014.0,0,-8.05
1985,(주)트레이스,052290,2011.0,0,0.28
1986,(주)트레이스,052290,2012.0,0,0.29
1987,(주)트레이스,052290,2013.0,0,-1.51
1988,(주)트레이스,052290,2014.0,0,-4.05
1989,(주)트레이스,052290,2015.0,0,-4.88
1990,(주)초록뱀컴퍼니,052300,2011.0,0,-24.34
1991,(주)초록뱀컴퍼니,052300,2012.0,1,-4.04
1992,(주)초록뱀컴퍼니,052300,2014.0,0,-3.04
1993,(주)초록뱀컴퍼니,052300,2015.0,0,-14.0
1994,(주)초록뱀컴퍼니,052300,2016.0,0,0.5
1995,(주)초록뱀컴퍼니,052300,2017.0,0,0.68
1996,(주)초록뱀컴퍼니,052300,2018.0,0,-1.74
1997,코나아이(주),052400,2016.0,0,-4.35
1998,코나아이(주),052400,2017.0,0,-7.91
1999,코나아이(주),052400,2018.0,0,-22.97
2000,오성첨단소재(주),052420,2011.0,0,0.3
2001,오성첨단소재(주),052420,2012.0,0,-2.23
2002,오성첨단소재(주),052420,2013.0,0,-1.04
2003,오성첨단소재(주),052420,2014.0,0,-2.34
2004,오성첨단소재(주),052420,2015.0,0,0.29
2005,오성첨단소재(주),052420,2016.0,0,-0.78
2006,오성첨단소재(주),052420,2017.0,0,0.53
2007,오성첨단소재(주),052420,2018.0,1,0.5
2008,(주)아모텍,052710,2011.0,1,0.02
2009,(주)아모텍,052710,2014.0,1,0.42
2010,(주)아이톡시,052770,2011.0,0,-4.31
2011,(주)아이톡시,052770,2012.0,1,0.27
2012,(주)아이톡시,052770,2014.0,1,-6.56
2013,(주)아이톡시,052770,2016.0,0,-1.76
2014,(주)아이톡시,052770,2017.0,0,-19.36
2015,(주)아이톡시,052770,2018.0,0,-21.12
2016,(주)액토즈소프트,052790,2014.0,1,-24.34
2017,(주)액토즈소프트,052790,2018.0,1,-4.32
2018,(주)아이앤씨테크놀로지,052860,2013.0,0,-24.34
2019,(주)아이앤씨테크놀로지,052860,2014.0,0,-24.34
2020,(주)아이앤씨테크놀로지,052860,2015.0,1,-24.34
2021,(주)케이엑스하이텍,052900,2011.0,0,-0.4
2022,(주)케이엑스하이텍,052900,2012.0,0,-4.14
2023,(주)케이엑스하이텍,052900,2013.0,1,0.27
2024,(주)바이넥스,053030,2012.0,0,0.07
2025,(주)바이넥스,053030,2013.0,1,-3.9
2026,(주)바이넥스,053030,2016.0,0,-0.99
2027,(주)바이넥스,053030,2017.0,1,-3.9
2028,(주)세동,053060,2011.0,0,0.6
2029,(주)세동,053060,2012.0,0,0.96
2030,(주)세동,053060,2013.0,0,0.82
2031,(주)세동,053060,2014.0,0,-0.82
2032,(주)세동,053060,2015.0,0,-1.34
2033,(주)세동,053060,2016.0,0,-1.69
2034,(주)세동,053060,2017.0,0,-2.32
2035,(주)세동,053060,2018.0,0,-0.88
2036,(주)소리바다,053110,2012.0,0,-14.81
2037,(주)소리바다,053110,2013.0,0,-5.54
2038,(주)소리바다,053110,2014.0,0,-20.06
2039,(주)소리바다,053110,2015.0,0,-24.34
2040,(주)소리바다,053110,2016.0,0,-1.1
2041,(주)소리바다,053110,2017.0,0,-3.14
2042,(주)소리바다,053110,2018.0,0,-4.09
2043,(주)구영테크,053270,2011.0,1,0.96
2044,예스이십사(주),053280,2017.0,0,-1.49
2045,예스이십사(주),053280,2018.0,1,-2.73
2046,(주)엔이능률,053290,2018.0,1,-7.43
2047,(주)영진코퍼레이션,053330,2011.0,0,-2.58
2048,(주)영진코퍼레이션,053330,2012.0,0,-5.06
2049,(주)세코닉스,053450,2017.0,1,0.56
2050,(주)한국테크놀로지,053590,2011.0,0,-24.34
2051,(주)한국테크놀로지,053590,2012.0,0,-24.34
2052,(주)한국테크놀로지,053590,2013.0,1,-24.34
2053,(주)한국테크놀로지,053590,2015.0,0,-13.88
2054,(주)한국테크놀로지,053590,2016.0,0,-7.07
2055,(주)한국테크놀로지,053590,2017.0,0,-4.04
2056,(주)한국테크놀로지,053590,2018.0,0,0.27
2057,(주)태양,053620,2018.0,1,-12.86
2058,현진소재(주),053660,2012.0,0,0.93
2059,현진소재(주),053660,2013.0,0,-1.12
2060,현진소재(주),053660,2014.0,0,-3.62
2061,현진소재(주),053660,2015.0,0,-1.71
2062,현진소재(주),053660,2016.0,0,0.87
2063,현진소재(주),053660,2017.0,0,-0.77
2064,현진소재(주),053660,2018.0,0,-2.42
2065,(주)아이팩토리,053810,2011.0,0,-1.1
2066,(주)아이팩토리,053810,2012.0,0,-1.42
2067,(주)아이팩토리,053810,2013.0,0,-0.24
2068,(주)지티앤티,053870,2011.0,0,-5.02
2069,(주)지티앤티,053870,2012.0,0,-3.47
2070,경남제약(주),053950,2011.0,1,0.66
2071,경남제약(주),053950,2013.0,1,0.19
2072,경남제약(주),053950,2018.0,0,-0.64
2073,오상자이엘(주),053980,2016.0,1,-0.24
2074,오상자이엘(주),053980,2018.0,0,-2.65
2075,한국컴퓨터(주),054040,2018.0,1,-5.09
2076,(주)삼진엘앤디,054090,2014.0,1,-0.73
2077,(주)삼진엘앤디,054090,2016.0,0,0.34
2078,(주)삼진엘앤디,054090,2017.0,1,-2.36
2079,(주)이랜텍,054210,2017.0,0,0.55
2080,(주)이랜텍,054210,2018.0,1,0.16
2081,(주)팬스타엔터프라이즈,054300,2011.0,1,-2.15
2082,(주)팬스타엔터프라이즈,054300,2013.0,0,-1.44
2083,(주)팬스타엔터프라이즈,054300,2014.0,0,0.45
2084,(주)팬스타엔터프라이즈,054300,2015.0,0,-0.28
2085,(주)팬스타엔터프라이즈,054300,2016.0,1,-2.33
2086,(주)팬스타엔터프라이즈,054300,2018.0,1,0.96
2087,(주)피앤텔,054340,2011.0,0,-24.34
2088,(주)피앤텔,054340,2012.0,0,-24.34
2089,(주)피앤텔,054340,2013.0,0,-14.41
2090,(주)피앤텔,054340,2014.0,0,-15.86
2091,(주)피앤텔,054340,2015.0,0,-24.34
2092,(주)피앤텔,054340,2016.0,0,-17.67
2093,(주)피앤텔,054340,2017.0,0,-24.34
2094,(주)케이피티유,054410,2014.0,1,0.98
2095,(주)케이피티유,054410,2016.0,1,0.99
2096,삼영엠텍(주),054540,2017.0,0,0.54
2097,삼영엠텍(주),054540,2018.0,1,0.93
2098,에이피에스홀딩스(주),054620,2017.0,0,0.44
2099,에이피에스홀딩스(주),054620,2018.0,0,-4.41
2100,(주)에이디칩스,054630,2012.0,0,-9.42
