,회사명,거래소코드,회계년도,회생여부,이자보상배율(이자비용),부가가치(백만원),금융비용(백만원),매출액총이익률,매출액순이익률,총자본사업이익률,총자본순이익률,자기자본순이익률,경영자본순이익률,자본금순이익률,매출원가대매출액비율,영업비용대영업수익비율,금융손익비율,금융비용부담률,기업순이익률,인건비대총비용비율,금융비용대총비용비율,이자부담률,지급이자율,차입금평균이자율,유보율,유동자산구성비율,재고자산대유동자산비율,유동자산대비유동자산비율,자기자본구성비율,타인자본구성비율,자기자본배율,유동비율,현금비율,매출채권비율,매입채무대재고자산비율,순운전자본비율,차입금의존도,차입금비율,총자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,당좌자산회전률,재고자산회전률,매출채권회전률,비유동자산회전률,유형자산회전율,순운전자본회전률,사내유보대자기자본비율,자기자본배당률,배당성향,이익잉여금(결손금)(요약)(백만원),비유동금융부채(요약)(백만원),유동금융부채(요약)(백만원),외국인_주식분포비율,장기금융부채(백만원),자산대비자본비율,총자본증가율,유형자산증가율,비유동자산(백만원),재고자산증가율,자기자본증가율,매출액증가율,순이익증가율,종업원수증가율,자산대비_장기금융부채비율,투자활동현금흐름증감률_여부,직원증감률_여부,매출원가증감률_여부,자산매각_여부,배당금증감률_여부,자본증가률_여부,차입_여부,사내유보금보유_여부,운용적범주전략(OPS)변수,재무적범주전략(FIN)변수,배당금지급_여부,LEV지수,KZ지수,WW지수,CL지수,NCAV지수,기업생명주기,순매수거래량_기관,순매수거래대금 비중_기관,순매수거래량_외국인,순매수거래대금 비중_외국인
160,(주)서부티엔디,006730,2017,0,-1.03,6267.35,12696.97,15.35,-46.15,-1.01,-2.03,-5.67,-3.66,-130.34,84.65,124.35,-22.07,22.07,-1.06,12.9,14.63,1.51,1.8,2.18,1961.02,9.95,0.32,11.05,32.18,67.82,2050.42,56.64,12.9,1087.15,633.29,-7.62,50.23,156.06,0.04,0.12,2.82,0.07,26.96,0.55,161.83,14.9,0.05,0.23,0.14,53.86,0.49,0.0,443965.0,17550.0,11013.0,15.09,602680.0,38.35047829459999,56.43522518715667,52.22212059661517,1586758.0,110.91703056768559,47.14231416865915,23.15512370516223,-401.81301102026305,296.875,0.347111312564326,1,1,1,1,0,1,1,0,1,1,0,0.353416200878097,-27744158800.428314,6699482743.79904,727095447984.8209,-1.4903065565457996,1,-328317.0,-0.0013822206317036,434183.0,0.0014950022504493
161,(주)서부티엔디,006730,2018,0,0.0,61361.03,27458.77,20.22,-9.6,0.13,-0.64,-1.83,-1.02,-41.91,79.78,100.01,-25.38,25.4,1.06,15.71,19.88,2.62,3.87,3.89,2437.55,8.18,0.4,8.9,37.6,62.4,2500.16,38.23,3.7,1148.35,544.37,-13.21,44.22,117.61,0.07,0.19,4.37,0.1,35.45,0.75,207.56,18.53,0.07,0.23,0.23,66.35,0.28,0.0,431473.0,10.0,0.0,14.36,518849.0,37.59761344264956,-0.6688464314079641,-2.846113731180845,1583644.0,15.734989648033126,-2.618833434204025,87.86820290912883,22.22614840989399,14.173228346456693,0.3008413252467153,0,1,1,1,1,1,1,0,1,1,0,0.32294718363538977,-18758897860.900917,4161267151.7900615,512797267514.4929,-2.01222329167812,2,261837.0,0.0006534655074704,373358.0,0.0014894893666144
162,영풍제지(주),006740,2015,1,-5.97,8860.75,118.66,9.47,-6.71,-1.67,-4.46,-5.47,-7.03,-46.41,90.53,102.83,-0.15,0.15,-4.35,12.08,0.14,0.56,2.62,3.75,746.81,29.43,32.29,41.7,77.56,22.44,802.49,211.59,44.94,100.59,10.71,15.52,12.12,15.62,0.66,0.81,6.92,3.59,51.83,2.47,6.74,6.57,1.05,2.17,1.35,2.43,0.81,0.0,62303.0,0.0,0.0,2.26,8365.0,77.56482819874262,-1.3478107738959375,-1.8805619298147422,81045.0,-8.047526754866437,-10.409647278908144,-7.604013764227446,-435.8539765319426,0.0,0.07283920516884067,0,1,1,1,0,1,1,0,1,1,1,0.06943126006025836,-327124039886.4247,986206954.5557433,353549284081.1591,0.11288667762926734,1,266111.0,0.0011468882639396,28041.0,0.0001245740037334
163,신송홀딩스(주),006880,2016,0,-8.42,10880.49,330.36,6.44,-5.99,-3.14,-5.23,-8.09,-11.35,-209.52,93.56,103.89,0.63,0.16,-5.09,7.96,0.15,0.39,1.79,2.54,2376.31,30.84,14.69,44.58,59.37,40.63,2476.31,133.05,46.74,201.08,87.18,7.66,21.62,36.41,0.87,1.35,34.98,2.47,23.9,3.71,15.68,10.68,1.23,4.05,1.86,46.86,0.68,0.0,63187.0,0.0,0.0,0.98,23643.0,59.37045278598556,8.593574625978793,-4.537712196895753,170641.0,-26.51196423875887,-8.459884760083494,-9.48005810188831,-703.65141187926,-12.5,0.09583044540911247,1,1,1,1,1,1,1,0,1,1,1,0.0808167809774534,-285532587570.4237,3073123571.5112514,295056543779.5652,-0.31331299854349026,0,-87402.0,-0.0014798762735407,3928.0,-7.209643457950516e-05
164,신송홀딩스(주),006880,2017,0,-0.92,9768.12,518.49,12.87,-2.82,-0.18,-3.25,-5.77,-6.65,-139.37,87.13,100.24,-1.67,0.18,-3.05,4.36,0.17,0.47,1.43,1.42,2252.44,32.02,9.6,47.1,53.57,46.43,2352.44,107.42,16.04,742.09,366.67,2.21,20.29,37.87,1.15,2.04,49.33,2.64,14.96,4.17,30.45,7.14,1.68,5.41,1.99,43.72,0.0,0.0,54486.0,0.0,20.0,0.26,24153.0,53.57089234773035,5.283786686770672,16.050521251002404,176585.0,-28.589319259325517,-5.000785106194146,38.48503596009589,-33.53496249697556,-42.857142857142854,0.09298448911080912,0,0,1,1,0,1,1,0,1,1,0,0.07953686724527308,-58565907811.79174,6746008708.982571,179311357123.1347,-0.5503416342877953,4,-88588.0,-0.0012050596313798,14227.0,0.0002551867156013
165,보성파워텍(주),006910,2013,0,0.65,12103.8,1594.95,7.52,-1.82,1.33,-1.97,-5.17,-2.15,-12.33,92.48,98.91,-1.55,1.55,-0.3,9.16,1.52,2.74,5.43,5.55,133.46,50.81,61.4,103.28,38.59,61.41,231.43,91.03,0.52,38.05,72.4,-5.01,34.5,89.39,1.09,2.81,6.71,1.77,4.46,4.39,3.97,6.81,2.27,2.97,1.04,-7.85,0.0,0.0,-2887.0,0.0,537.0,0.98,4112.0,38.593550619633625,-5.2539906969119485,-1.0632505086980195,45490.0,24.60050099334888,-5.627098923764445,-1.699983809678003,-306.4906490649065,-8.994708994708994,0.044466552760776004,0,1,1,0,1,1,1,0,1,1,0,0.036474747256035896,-5096445583.799503,1174892402.4834392,127515075331.2824,-0.1751726002385929,0,-4864.0,-3.2871581285719426e-05,152733.0,-3.653578925369904e-05
166,보성파워텍(주),006910,2014,1,-2.57,7044.81,1558.61,2.52,-5.35,-4.71,-5.42,-13.72,-5.99,-30.67,97.48,104.77,-1.74,1.74,-3.65,10.0,1.6,2.92,5.71,5.45,117.8,45.98,61.18,85.13,40.79,59.21,215.84,94.48,1.56,39.91,63.71,-2.68,34.47,84.51,1.01,2.55,5.73,1.68,4.97,5.39,3.4,8.75,1.97,2.63,1.0,-21.7,0.0,0.0,-7555.0,0.0,2673.0,0.35,8066.0,40.79210498290123,-8.613231827324437,-2.36371009790858,45648.0,-17.59792027729636,-3.407212306312869,-13.219849635715391,155.35428875865742,-35.46511627906977,0.09544545551361394,0,0,1,0,1,0,1,0,1,1,0,0.013101982066352862,-7297268621.333042,2975470067.070415,236910580707.96344,-0.0882319338220381,3,-342036.0,-0.0011510683974353,-318140.0,-0.0011679526838144
167,보성파워텍(주),006910,2016,0,-4.93,10764.91,639.45,3.51,0.65,-3.29,0.42,0.65,0.48,2.2,96.49,105.26,-0.63,0.89,1.0,9.74,0.83,1.59,7.05,4.54,310.12,59.52,20.2,147.05,72.93,27.07,408.76,248.13,110.42,129.57,107.53,35.53,8.47,11.61,0.65,1.02,3.44,1.79,4.23,1.64,4.27,3.96,1.43,1.94,0.75,-7.1,0.0,0.0,-6230.0,0.0,235.0,1.07,3288.0,72.93435783487293,37.653601411689216,5.481235285971472,52099.0,-15.17676075637161,95.60760126687782,-5.919703165623653,-30.208333333333332,9.917355371900827,0.025545205224025546,0,1,1,1,1,0,1,0,1,1,0,0.01021474764260256,-350792670972.7371,3982363863.071378,105864957482.0445,0.14553883042057159,3,397403.0,0.0008498048288525,490362.0,0.000405138241665
168,보성파워텍(주),006910,2017,0,-23.59,3254.87,45.58,-0.06,-12.39,-4.88,-7.45,-10.59,-8.23,-41.07,100.06,108.4,-0.07,0.06,-7.42,10.65,0.05,0.12,2.04,2.24,268.42,55.9,36.55,126.75,68.2,31.8,367.06,192.83,24.62,68.52,83.97,26.91,10.72,15.72,0.6,0.85,3.31,2.05,4.01,1.45,3.73,4.06,1.42,1.91,0.71,-19.2,0.0,0.0,-15594.0,0.0,224.0,0.85,2713.0,68.19740822830887,-3.955311429303955,8.439239575674824,54518.0,63.18816231584389,-10.193233627338191,5.433967504513262,-2105.3304904051174,27.819548872180448,0.021945931953859344,0,1,1,0,1,1,1,0,1,1,0,0.01775460471812708,-86622758091.8444,11068280727.139297,514376463112.0509,0.26248909379127666,0,-1882.0,-2.798136467743508e-05,259521.0,-0.0002864744188226
169,(주)우성,006980,2017,0,-2.32,30730.47,-73.24,16.77,0.38,-0.41,0.42,0.71,0.6,7.59,83.23,100.69,0.61,-0.03,0.39,8.73,-0.03,-0.09,2.43,2.45,1006.42,47.37,28.42,90.0,65.8,34.2,1071.8,152.91,24.89,133.96,42.43,16.39,13.39,20.34,1.11,1.66,17.83,3.31,23.16,2.89,8.17,6.43,2.3,4.55,1.36,24.91,0.41,30.38,155861.0,0.0,104.0,4.45,1028.0,65.79882033353618,2.2268753811750357,48.44477250825285,132333.0,0.8220646929171382,-0.09058736849733673,-0.07907948576569257,30.223880597014922,1.0714285714285714,0.00408866191777335,0,1,1,0,1,1,1,1,1,1,1,0.0007401485382066371,-206769203797.2614,-727445201.0797476,55995701566.684654,0.3637782209987857,1,471168.0,0.0013010668593898,408640.0,0.0016051603109104
170,(주)우성,006980,2018,0,-2.18,27481.6,980.88,15.9,-1.46,-1.21,-1.58,-2.54,-2.22,-26.73,84.1,101.43,-0.55,0.34,-1.21,8.33,0.33,0.94,2.79,3.73,966.05,49.31,31.4,97.29,56.41,43.59,1031.44,144.1,30.82,116.08,37.29,15.09,24.06,42.65,1.08,1.78,18.73,2.77,18.87,3.2,7.46,6.02,2.1,3.86,1.34,24.72,0.0,0.0,150586.0,0.0,4.0,3.8,18741.0,56.40797581882545,12.240531048773601,6.793005331638996,143037.0,29.10192023633678,-3.7785004473028843,5.03314528015567,-502.86532951289405,0.35335689045936397,0.06640964128659156,0,1,1,0,0,1,1,0,1,1,0,0.07601383451788225,-139370673157.42728,4996736391.750775,145669219254.14572,0.21729272214709108,0,-101387.0,-0.0006948186834386,-112892.0,-0.0028746505701334
171,(주)일신석재,007110,2014,0,0.17,4751.96,449.26,19.82,-1.44,0.23,-0.69,-1.02,-0.81,-1.47,80.18,99.77,-1.13,1.14,-0.15,10.33,1.12,1.71,4.44,4.45,43.69,29.37,45.95,41.58,67.93,32.07,142.77,144.23,20.71,59.62,12.59,9.01,15.09,22.21,0.48,0.71,1.02,1.5,27.83,2.88,3.6,5.82,0.69,0.92,0.96,1.13,0.0,0.0,16919.0,0.0,0.0,0.36,657.0,67.92795891790952,-1.1800412771640159,1.3455137738120528,57492.0,0.42051375811317304,-1.1265691498873431,3.7843101134240373,-273.70030581039754,0.0,0.008071451387011966,0,1,1,1,1,1,1,0,1,1,0,0.0,-55443643598.04518,-2955895722.582907,110754910307.5814,-0.023091868933830976,2,-22100.0,-2.860085538477374e-05,475793.0,0.0013435160593652
172,(주)일신석재,007110,2015,0,-5.83,-2154.31,345.21,13.84,-6.52,-2.95,-3.2,-4.81,-3.73,-6.68,86.16,106.21,0.72,0.87,-2.77,0.0,0.81,1.28,3.46,3.45,36.17,29.59,46.99,42.02,65.23,34.77,135.25,132.9,15.38,57.69,23.33,7.32,15.23,23.35,0.49,0.74,1.02,1.47,19.9,3.11,3.58,6.11,0.7,0.92,0.97,-4.42,0.0,0.0,13982.0,0.0,0.0,0.39,729.0,65.22670385913352,-1.3452418978353275,-0.13975263783103906,56545.0,1.6203914428766502,-5.268393257614122,0.6111012500950884,355.6338028169014,0.0,0.00907811663325156,0,1,1,1,1,1,1,0,1,1,0,0.0,-43043591364.82319,1504900188.4104154,276197970854.2657,-0.04168375262669817,4,27225.0,3.755865829904448e-05,575766.0,0.0009050007266845
173,(주)미래아이앤지,007120,2013,0,-4.61,-2889.28,572.29,28.45,-45.55,-11.44,-34.51,-56.41,-42.6,-104.52,71.55,116.56,-4.97,2.14,-32.89,18.8,1.41,4.2,8.26,10.31,82.19,53.87,15.58,116.77,54.79,45.21,153.75,128.17,40.01,117.05,15.64,11.84,35.0,63.87,0.76,1.23,2.29,1.97,46.2,2.61,10.91,8.68,1.18,3.7,1.2,-57.39,0.0,0.0,-10613.0,0.0,0.0,0.79,175.0,54.78987052780197,-10.93482448630137,-31.783846600813483,15357.0,32.05673758865248,-27.579908675799086,-23.54788965674796,-3010.023866348449,-25.0,0.005256991799092794,0,0,1,0,1,1,1,0,1,1,0,0.0026855745470582247,-209824032628.4843,14423713537.892178,1591021837681.7366,0.057510067596295796,3,-69215.0,-0.0005923284985976,32370.0,8.176384899877091e-05
174,(주)미래아이앤지,007120,2014,0,-8.49,-10507.54,555.23,25.82,-99.45,-14.22,-45.5,-66.73,-86.98,-96.85,74.18,131.88,-4.93,2.96,-44.14,17.74,1.46,4.26,8.52,7.08,44.62,11.95,7.02,13.58,77.43,22.57,141.32,89.21,35.94,330.8,191.35,-1.45,16.96,21.9,0.46,0.67,0.97,1.44,30.76,1.83,11.73,8.12,0.64,3.8,0.85,-76.95,0.0,0.0,-29080.0,0.0,0.0,0.54,3721.0,77.42655338315079,46.730151100964285,-31.550255536626914,39908.0,-85.32044396706051,107.3523767750425,-29.8222023009114,53.23546297055688,-32.098765432098766,0.07617975227761285,0,0,1,1,1,0,1,0,1,1,0,0.0,-45480610744.151665,5695301463.493446,3396578536241.591,-0.03628001605940729,0,0.0,0.0,28560.0,-6.508277871338876e-05
175,(주)한국특강,007280,2013,0,0.0,56939.99,12586.57,4.39,-1.96,0.07,-2.03,-9.72,-2.07,-220.95,95.61,99.99,-2.25,2.23,0.28,6.11,2.18,2.93,4.72,4.35,2042.49,42.47,57.32,73.83,20.1,79.9,2142.49,60.49,0.13,42.04,97.19,-27.74,51.36,255.5,1.04,4.96,112.66,1.31,5.23,5.29,4.64,9.11,1.79,1.85,0.97,3.41,0.28,0.0,92229.0,0.0,0.0,5.32,37522.0,20.101817936169574,-3.7750600828068372,-5.336486227391832,306575.0,14.53604880072742,-10.794583971754047,-13.016435767095114,-418.8167388167388,0.7109004739336493,0.07040937340498994,1,1,1,1,0,1,1,1,1,1,1,0.08140173187787896,-31561486002.814983,-6986326379.017705,133487915197.94073,-5.682364672364672,2,-2453.0,-0.0002633922857142,0.0,0.0
176,진양제약(주),007370,2015,0,-28.1,12003.87,-170.9,55.59,-2.5,-1.04,-1.23,-1.66,-1.51,-16.73,44.41,102.65,0.74,-0.43,-1.44,29.18,-0.41,-0.8,0.23,0.41,937.42,47.04,13.66,88.83,68.1,31.9,986.26,364.32,35.79,419.46,48.26,34.13,18.74,27.52,0.49,0.67,6.69,1.87,12.51,1.07,7.26,1.69,1.03,1.43,0.74,11.63,1.89,0.0,43896.0,0.0,0.0,2.14,15200.0,68.09587921888127,13.327943036736611,67.88623695869659,46022.0,2.101992323158472,-3.745994567250606,-11.247430200941707,-125.01868925990532,2.631578947368421,0.1749116811083877,1,1,1,0,0,1,1,1,1,1,1,0.1567538192138156,-567140544739.035,5953369345.468749,334189091060.37,0.2388162672476398,0,1127.0,9.411432880844644e-05,-21612.0,-0.0002348691888721
177,진양제약(주),007370,2016,0,-29.59,4682.92,276.45,47.83,-25.18,-12.12,-11.12,-16.8,-14.31,-151.64,52.17,127.62,-0.79,0.77,-10.78,27.4,0.59,1.0,2.28,2.17,770.26,34.11,26.38,51.78,64.01,35.99,819.11,237.53,1.33,231.71,51.29,19.75,19.23,30.04,0.44,0.67,6.02,1.31,11.58,1.32,5.78,1.83,0.75,0.97,0.81,3.76,2.27,0.0,33861.0,0.0,0.0,2.4,15210.0,64.00599075340236,-11.640832671660856,10.399818393348657,50591.0,23.684210526315788,-16.94774908746789,-10.005230516326682,806.2749003984063,-0.4273504273504274,0.198085563586638,0,1,1,1,1,1,1,1,1,1,1,0.14532345104010388,-571495802325.8619,3496018618.3122687,1050872216985.8002,-0.023411154345006485,3,478.0,3.539793004996431e-06,89899.0,0.0006757355962109
178,(주)네이처셀,007390,2014,0,-2.98,4744.01,330.12,5.51,7.47,-5.03,7.97,15.46,8.64,10.0,94.49,105.14,-1.3,1.3,9.36,13.6,1.2,2.87,6.62,6.31,-29.0,47.94,38.4,92.08,56.03,43.97,71.0,139.91,28.71,62.18,36.04,13.67,26.92,48.04,1.07,2.07,1.34,2.2,18.85,3.89,5.43,9.18,2.02,2.62,1.19,-92.77,0.0,0.0,-12555.0,0.0,0.0,0.42,1920.0,56.033744956596166,6.603814571838207,0.9119170984455959,12774.0,-6.480331262939959,27.648314919691764,-13.19159134483703,-154.00398974066684,28.35820895522388,0.07824917471573542,0,1,1,1,1,0,1,0,1,1,0,0.004470033012379327,-131565864630.48987,-237070547.67251334,-183037933523.09967,0.023975945148172043,3,40523.0,8.772655843715919e-05,-131855.0,-0.0007187915501932
179,(주)네이처셀,007390,2015,0,-2.61,4565.64,164.75,10.46,-4.37,-2.51,-3.79,-5.88,-5.03,-6.08,89.54,103.81,0.1,0.54,-3.32,14.94,0.51,1.31,8.69,7.59,28.93,42.62,22.5,74.27,68.93,31.07,128.93,173.5,50.03,79.04,36.0,18.05,11.15,16.17,0.87,1.34,1.39,2.44,19.01,2.72,6.85,9.71,1.56,3.2,1.2,-44.89,0.0,0.0,-14024.0,0.0,0.0,0.89,2394.0,68.9297367848597,87.34971675428945,-4.066543438077634,26379.0,-2.413106043834403,130.46767037602734,20.504831394202327,-170.4485488126649,-97.67441860465115,0.05207744180987601,0,0,1,1,1,0,1,0,1,1,0,0.000915607775881107,-160625222296.74673,-1826974113.403663,227686989784.7875,0.022404540304844137,1,-861.0,4.242066550474846e-06,-78814.0,-0.000894813054883
180,(주)에이프로젠,007460,2013,1,0.51,20044.25,8454.34,8.65,-49.62,3.67,-40.73,0.0,-50.56,-522.58,91.35,95.72,-8.21,8.2,-34.0,9.66,7.18,6.64,11.29,9.9,-25.99,45.18,7.35,82.4,3.37,96.63,74.01,56.89,2.85,799.67,163.68,-34.24,66.89,660.71,0.82,0.0,10.53,0.81,14.69,1.85,23.55,3.77,1.58,2.06,0.61,-754.73,0.0,0.0,-38901.0,27.0,0.0,1.36,19137.0,3.3695794576182365,-66.55889105024272,-5.300895789207781,62772.0,-31.027596223674653,-16.59342958777987,-36.96856992549274,79.21413298748642,-13.302752293577983,0.16714266998558888,0,1,1,0,1,1,1,0,1,1,0,0.04447618115890696,18962252776.839256,6167788985.469539,1719834305991.0134,-2.274019057501359,0,1382.0,2.918878724556654e-05,-51336.0,-0.0007199985456695
181,(주)에이프로젠,007460,2018,0,0.08,-4248.54,17756.64,17.99,-62.9,1.37,-9.7,-18.61,-15.04,-90.65,82.01,96.92,-26.47,34.78,-4.33,0.0,21.99,11.2,12.22,15.45,325.48,35.77,3.67,55.68,49.48,50.52,425.48,141.58,60.03,135.27,0.0,10.5,42.89,86.69,0.15,0.3,1.44,0.32,68.2,0.29,10.65,6.56,0.33,1.33,0.2,-11.15,0.0,0.0,-28263.0,0.0,17601.0,1.1,92670.0,49.47716851066414,48.00626250065547,-22.989086731763354,253820.0,17.894497498863117,30.728289068977503,26.429066772340004,-1471.5506193934216,-21.238938053097346,0.2345149763637652,1,0,1,1,1,1,1,0,1,1,0,0.0,-169296976292.62262,342900019.8296215,2176733206639.6284,-0.15018416383316274,0,2798086.0,0.005077050135557,-1494307.0,-0.0028957023632825
182,영신금속공업(주),007530,2016,0,0.2,27094.46,1629.8,19.69,0.93,0.31,0.85,3.11,0.94,34.75,80.31,99.71,-1.53,1.39,2.12,17.64,1.36,1.75,2.39,2.61,1039.31,28.83,40.69,40.51,26.11,73.89,1122.85,63.6,3.89,100.58,74.77,-16.5,52.01,199.23,0.91,3.33,37.26,1.26,10.0,4.92,8.38,7.5,1.3,1.37,1.26,81.03,0.65,8.61,29017.0,0.0,0.0,0.84,27334.0,26.105589832637527,11.785209842483914,13.345677784957996,96316.0,30.957683741648108,0.8017347142571829,5.179543762390448,-45.54060787244644,5.911330049261084,0.20197288210736322,1,1,1,1,1,1,1,1,1,1,1,0.2022004427751475,-99917093397.34135,4974583281.053631,118182729341.76057,-1.7336271386306947,0,30814.0,0.0010103581432962,-81264.0,-0.0020750491230743
183,영신금속공업(주),007530,2017,1,-2.79,15927.34,2223.11,15.03,-13.87,-4.74,-12.34,-57.87,-13.01,-518.98,84.97,105.36,-1.18,1.89,-10.66,17.59,1.64,2.14,2.84,3.02,587.23,29.08,41.87,41.01,16.33,83.67,670.77,50.11,1.75,102.39,89.22,-28.96,61.82,378.54,0.89,4.17,37.43,1.13,9.09,5.24,7.45,7.34,1.25,1.32,1.11,63.39,0.0,0.0,14740.0,0.0,0.0,0.89,24810.0,16.331994645247658,-4.510289282151698,-3.7113379455524247,91646.0,-0.8818342151675485,-40.260401924709875,0.44519876163103084,-1594.053064958829,10.465116279069768,0.19198180003249996,0,1,1,1,0,1,1,0,1,1,0,0.16169008596024287,-1894557043.1466484,7561544830.805958,583060579701.1906,-3.4279318508254097,0,57577.0,0.0019608897258489,256685.0,0.0081232434070331
184,선도전기(주),007610,2018,0,0.96,11856.79,435.86,8.78,-0.98,1.22,-0.53,-0.93,-0.74,-9.02,91.22,98.65,-3.13,0.52,-0.25,12.91,0.5,0.65,3.08,3.21,835.61,47.52,9.8,90.55,56.23,43.77,929.64,285.93,13.32,579.51,198.77,30.9,25.71,45.72,0.55,0.96,9.31,1.26,5.2,1.41,11.09,2.1,0.97,2.14,0.89,21.7,0.48,112.09,42526.0,0.0,0.0,3.65,32027.0,56.22723766725913,-5.726769184076079,-2.272554917970626,78244.0,-14.812998160637644,-7.020696080388634,-22.716202003800948,-149.0724117295033,-4.6875,0.21480934974345217,0,1,1,0,1,1,1,0,1,1,1,0.22100695763923914,-124585286115.65901,2977473546.602534,289452512519.98553,0.0703158424562728,1,14304.0,0.0001286536849349,374522.0,0.0005464861236236
185,(주)폴루스바이오팜,007630,2015,0,-5.81,-1834.82,753.01,14.92,-22.43,-14.97,-17.95,-108.31,-26.42,-149.05,85.08,120.28,-1.92,1.92,-16.41,8.57,1.44,1.84,5.42,5.64,-33.72,21.45,52.34,27.31,8.35,91.65,64.85,26.02,0.25,71.18,260.68,-60.99,55.15,660.71,0.8,4.83,6.64,0.96,2.97,3.04,7.08,6.81,1.28,2.76,0.7,-203.57,0.0,0.0,-2598.0,0.0,0.0,0.14,3141.0,17.238144468056593,0.2918530750177608,-2.675840978593272,42411.0,-13.070679742982753,-27.381240422614727,-48.749595682742886,-858.2167832167831,-3.2679738562091507,0.06013439779449773,0,1,1,1,1,1,1,0,1,1,0,0.0481223989236298,-1794682131.7052412,5627017398.964681,1009175062924.7861,-1.5156024258142555,3,1007.0,1.7889492319420234e-05,36282.0,0.0003385907539583
186,(주)폴루스바이오팜,007630,2016,0,-4.42,-5555.22,1052.0,5.86,-58.43,-9.0,-29.28,-152.45,-41.68,-205.51,94.14,118.65,-3.52,3.52,-27.51,7.05,2.54,2.19,5.93,5.93,35.8,37.2,3.83,59.23,19.28,80.72,134.8,50.65,32.82,477.7,2134.96,-36.25,35.63,184.85,0.5,2.6,3.52,0.62,1.65,1.4,35.19,7.37,0.8,1.98,0.45,-171.85,0.0,0.0,-19603.0,0.0,0.0,0.9,0.0,19.274844381805675,14.106024926770433,7.776904948939513,37432.0,-83.48570317058937,20.192508893073864,-0.8104965952499585,101.16439935439243,-77.7027027027027,0.0,0,0,1,1,1,0,1,0,1,1,0,0.0,-300402651646.555,5478230232.540588,1981218064593.482,-0.38974896665656966,0,31610.0,0.0002196318273551,-128222.0,-0.0020854237088405
187,(주)이수페타시스,007660,2017,0,-1.03,134085.2,6524.63,7.23,-2.8,-1.3,-2.88,-7.59,-3.48,-34.04,92.77,101.51,-1.23,1.23,-1.62,18.8,1.15,1.97,3.63,3.56,336.22,56.14,26.98,127.98,35.82,64.18,418.41,106.37,25.65,124.44,62.25,3.36,44.58,124.43,1.03,2.86,12.88,1.6,10.06,2.27,7.35,4.93,2.51,3.36,0.94,68.82,1.57,0.0,130656.0,0.0,0.0,3.13,50183.0,35.82198569380099,-12.306935795264847,5.235408560311284,211987.0,2.680487565399128,-12.595042156813246,-4.1212315876278245,-6378.059071729957,0.7033997655334115,0.10383685056705436,0,1,1,0,0,1,1,0,1,1,1,0.09067887731444181,-412787315267.74365,481486526.324944,196363578053.005,-0.2228964613953952,3,-475416.0,-0.0015432786624975,-1415239.0,-0.0034601598630694
188,(주)이수페타시스,007660,2018,0,0.82,171065.02,7937.63,10.13,-1.32,1.75,-1.49,-3.87,-1.72,-16.4,89.87,98.66,-1.53,1.42,0.11,20.82,1.37,2.49,4.16,4.19,344.58,53.17,32.59,113.55,35.14,64.86,430.32,100.21,9.48,147.32,52.45,0.11,43.28,123.17,1.13,3.19,13.58,1.76,12.25,2.95,6.97,5.09,2.5,3.21,1.05,59.1,1.54,0.0,116827.0,0.0,0.0,4.99,51622.0,35.138155422377814,4.614856182765107,15.146697232441625,236755.0,19.672422272006994,2.617791974492124,5.457334286897279,-50.453659520129044,7.217694994179278,0.10210249411578552,0,1,1,0,1,1,1,0,1,1,1,0.0844395786711236,-300486853831.0167,6713605449.162958,148583827532.3815,-0.21998287924394072,0,-904571.0,-0.0130622576002036,-2254157.0,-0.0089545301114516
189,(주)대명소노시즌,007720,2015,0,-21.65,25233.96,-641.62,19.25,-2.55,-3.22,-4.49,-5.88,-5.06,-10.05,80.75,102.24,0.31,-0.31,-5.04,8.84,-0.3,-2.12,10.63,21.27,85.13,61.47,9.0,159.52,74.01,25.99,165.91,254.83,61.26,390.05,265.09,37.35,1.77,2.39,1.76,2.38,4.08,6.78,15.32,3.12,32.53,7.76,4.63,50.53,2.05,-0.52,0.0,0.0,-6296.0,115.0,0.0,1.12,110.0,74.011544522549,-6.034540130440569,-15.806159420289855,43525.0,-2.145653876272514,-6.051649734783782,14.774307785976418,-144.03299107894293,271.6216216216216,0.0009738477610354658,0,1,1,0,1,1,1,0,1,1,0,0.0,-192521264702.8537,3404624889.911514,232618235851.5104,0.35496227589120033,3,0.0,0.0,589624.0,0.0005588304562833
190,(주)대명소노시즌,007720,2016,1,0.23,30593.46,390.29,20.35,-0.73,0.75,-1.22,-1.68,-1.34,-3.01,79.65,99.88,-0.18,0.18,-0.92,8.85,0.18,0.96,4.09,7.62,93.07,75.38,5.4,306.24,65.22,34.78,193.07,463.24,229.84,461.19,242.27,59.11,18.29,28.04,1.66,2.41,4.31,5.36,13.91,2.57,35.31,8.31,5.42,56.06,1.86,-4.81,0.0,0.0,-8063.0,91.0,25.0,1.45,25921.0,65.2194624478349,31.95283035572003,8.633674018289403,36689.0,-2.880921895006402,16.27770667113243,1.9413364999488993,-69.4954128440367,4.363636363636364,0.17391275176791057,0,1,1,0,1,1,1,0,1,1,0,0.0,-493704711111.1437,-2395186719.317937,301145933514.0327,0.40565831343551084,1,7618.0,3.467407540043717e-05,207301.0,0.0001609735379354
